"","ID","Acari","Acentrella","Afghanurus","Agapetus","Allocosmoecus","Ameletus","Americorophium","Amiocentrus","Amphipoda","Ampumixis.dispar","Anafroptilum","Anagapetus","Ancylidae","Anisoptera","Antocha.monticola","Apatania","Apataniidae","Arctopsyche","Atherix","Attenella","Austrolimnophila","Baetis","Baetis.alius.group","Baetis.fuscatus.group","Baetis.rhodani.group","Blephariceridae","Brachycentridae","Brachycentrus","Brychius","Caecidotea","Calineuria.californica","Calopteryx","Capniidae","Caudatella","Ceratopogonidae","Ceratopogoninae","Cheilotrichia","Cheumatopsyche","Chironomidae","Chloroperlidae","Cinygma","Cinygmula","Claassenia.sabulosa","Cladocera","Cleptelmis.addenda","Clostoeca","Coenagrionidae","Copepoda","Cordulegaster","Corixidae","Corydalidae","Crangonyctidae","Crangonyx","Cryptochia","Culicidae","Cystobranchus.salmositicus","Dasyhelea","Decapoda","Dicosmoecus","Dicranota","Diphetor.hageni","Dixa","Dixella","Dixidae","Dolichopodidae","Dolophilodes","Doroneuria","Drunella.doddsii","Drunella.flavilinea_coloradensis","Drunella.grandis.group","Drunella.pelosa","Dytiscidae","Ecclisocosmoecus","Ecclisomyia","Empididae","Empididae.Genus.A","Eocosmoecus","Epeorus","Ephemerella.aurivillii","Ephemerella.excrucians.group","Ephemerella.tibialis","Ephemerellidae","Ephydridae","Epiphragma","Erioptera","Erpobdella","Farula","Forcipomyiinae","Gammarus","Gastropoda","Glossiphoniidae","Glossosoma","Glossosomatidae","Glutops","Gnorimosphaeroma","Goera","Goeracea","Goeridae","Gomphidae","Gonomyia","Gumaga","Gyrinidae","Haliplidae","Haliplus","Hemerodromiinae","Heptagenia","Heptageniidae","Hesperoconopa","Hesperoperla.pacifica","Heterlimnius.corpulentus","Heteroplectron","Hexatoma","Hirudinea","Holorusia.hespera","Hyalella","Hydatophylax","Hydraena","Hydraenidae","Hydrobiidae.s.l.","Hydrochus","Hydrophilidae","Hydropsyche","Hydropsychidae","Hydroptila","Hydrozoa","Ironodes","Isoperla","Isopoda","Kathroperla","Labiobaetis","Lara","Lepidoptera","Lepidostoma","Leptoceridae","Leuctridae","Limnephilidae","Limnephiloidea","Limnichidae","Limnophila","Limonia","Lipsothrix","Lymnaeidae","Malenka","Margaritifera.falcata","Maruina","Matriella.teresa","Megarcys","Meringodixa","Micrasema","Molophilus","Muscidae","Mystacides","Narpus","Neaviperla_.Suwallia","Nemata","Nematomorpha","Nemouridae","Neophylax","Neothremma","Ochthebius","Oligochaeta","Oligophlebodes","Onocosmoecus","Optioservus","Oreogeton","Ormosia","Ostracoda","Oxyethira","Pacifastacus","Palaemonidae","Paraleptophlebia.Bicornuta.Group","Paraleptophlebia_.Neoleptophlebia","Paraperla","Parapsyche","Parthina","Pedicia","Peltodytes","Perlidae","Perlinodes.aurea","Philopotamidae","Physidae","Pilaria","Planorbidae","Plecoptera","Pleuroceridae.s.l.","Plumiperla","Polycentropus.s.l.","Polychaeta","Prostoma","Protanyderus","Protoptila","Psephenidae","Psychodidae","Psychoglypha","Psychomyia","Pteronarcella","Pteronarcyidae","Pteronarcys","Ptilodactylidae","Ptychoptera","Ramellogammarus","Rhabdomastix","Rhithrogena","Rhyacophila","Sciomyzidae","Scirtidae","Serratella.levis_micheneri","Sialis","Simuliidae","Skwala","Soyedina","Sphaeriidae","Staphylinidae","Stratiomyidae","Stygobromus","Sweltsa","Syrphidae","Tabanidae","Taeniopterygidae","Thaumaleidae","Timpanoga.hecuba","Tipula","Tipulidae.s.l.","Trepaxonemata","Trichoptera","Tricorythodes","Ulomorpha","Unionidae","Visoka.cataractae","Wormaldia","Yoraperla","Zaitzevia","Zapada","Zapada.cinctipes","Zapada.columbiana","Zapada.frigida","Zapada.Oregonensis.Group","Clinocerinae","Kogotus.Rickera.Cultus","Uenoidae..s.l.","Site.Code","Visit.ID","Project","Stream.or.River","Subbasin","WRIA.Number","Visit.Date","Year","Basin","month","year","por","Sample.Code"
"14","08BEA3312_17",1.18421052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0921052631579,0,0,0,0,0,0,0,0,0,0,0.197368421052632,0,0,14.8026315789474,0,0.789473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197368421052632,0,0,0,1.38157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0.394736842105263,0,0,0,0,0,0,0,0,0,0.789473684210526,0,0,0,0,0,0,8.88157894736842,0,0,0,0.197368421052632,0,0,0,0,1.18421052631579,0,0,0,0,0,0,0,0,0.197368421052632,0,0,6.11842105263158,0,0,0,0,0,0,0,0,0,0.986842105263158,0,2.36842105263158,0,0,0,0,0,3.94736842105263,0,0,11.0526315789474,0,0,0,0,0,0,0,0.394736842105263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6447368421053,0,0,0,0,6.11842105263158,4.73684210526316,0,0.592105263157895,0,0,0,14.4078947368421,0,0,0,0,0,0.197368421052632,0,0,0,0,0,0,0,2.96052631578947,0,0,0,0.789473684210526,0,0,0,0,0.197368421052632,0,"08BEA3312",9156,"Ambient Monitoring","Monticello Creek","Bear Creek Subbasin",8,"2017-08-23",2017,"Sammamish River Basin","08","2017",17,"08BEA3312_17"
"15","08BEA3312_18",0.721153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,7.78846153846154,0,0.576923076923077,0,0,0,0,0,0,0,0,0,0,0,4.90384615384615,0,0,0,0,0,0,0,0,1.15384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144230769230769,0,0,0,0,0,0,0,0,0,0,0,0,1.29807692307692,0,0,0,0,0,0,0,0,0,0,0,0.144230769230769,0,0,0,0,1.58653846153846,0,0,0,0.144230769230769,0,0,0,0,0.432692307692308,0,1.15384615384615,0,0,0,0,0,0,0,0,0,0.288461538461538,0,0,0,0,0,0,0,0,0,0.865384615384615,0,1.73076923076923,0,0,0,0,0,4.32692307692308,0,0,11.1057692307692,0,0,0,0,0,0,0,0.144230769230769,0,0,0,0,0,0,0,0,0,0,0.288461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144230769230769,0,0,0,11.8269230769231,0,0,0,0.144230769230769,10.5288461538462,0.576923076923077,0,1.58653846153846,0,0,0,2.45192307692308,0,0,0,0,0,0,0.144230769230769,0,0,0,0,0,0,1.875,0,0,0,2.16346153846154,0,0,0,0,0.144230769230769,0,"08BEA3312",9917,"Ambient Monitoring","Monticello Creek","Bear Creek Subbasin",8,"2018-08-28",2018,"Sammamish River Basin","08","2018",17,"08BEA3312_18"
"16","08BEA3312_19",1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,24.25,0,7.25,0,0,0,0.5,0,0,0,0,0,0,0,4.25,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,1,0,0.25,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,2.5,0,2,0,0,0,0,0,5,0,0,34.25,0,0,0,0,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,2.25,0,0.25,0,0,0,0,12.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,5.25,0,0,0,0.25,1,0,"08BEA3312",10384,"Ambient Monitoring","Monticello Creek","Bear Creek Subbasin",8,"2019-07-16",2019,"Sammamish River Basin","07","2019",17,"08BEA3312_19"
"17","08BEA3312_2002",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,56.1111111111111,0,8.33333333333333,3.33333333333333,0,0,3.48484848484849,0,0,0,0,0,0,0,0,12.7777777777778,0,0,0,0,0,0.555555555555556,1.11111111111111,2.22222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4444444444444,0,0,0,0,0,0,0,0,1.16161616161616,0,0,0,0,0,0,0,1.11111111111111,0,0,0,6.66666666666667,0,0,0,0,0,0.555555555555556,0,0,0,1.16161616161616,0,2.77777777777778,0,0,1.11111111111111,0,0,2.77777777777778,0,0,6.96969696969696,0,0,0,0,0,0,0,52.2222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3.33333333333333,2.22222222222222,0.555555555555556,21.6666666666667,0,0,0,38.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6666666666667,0,0,0,11.6666666666667,0,0,1.11111111111111,0,0,0,"08BEA3312",2335,"Ambient Monitoring","Monticello Creek","Bear Creek Subbasin",8,"2002-09-11",2002,"Sammamish River Basin","09","2002",17,"08BEA3312_2002"
"18","08BEA3312_2003",7.77777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0,0,0,0,0,0,0,0,0,2.22222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,68.8888888888889,0,16.6666666666667,3.33333333333333,0,0,0,0,0,0,0,0,0,0,6.66666666666667,0,0,0,0,0,0,7.77777777777778,3.33333333333333,1.11111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0,0,0,23.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,5.55555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2222222222222,0,0,0,0,0,0,0,0,0,0,0,6.66666666666667,0,0,0,0,0,4.44444444444444,0,0,14.4444444444444,0,0,0,0,0,0,0,103.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0,0,0,10,0,0,0,0,3.33333333333333,17.7777777777778,0,10,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,53.3333333333333,0,0,0,68.8888888888889,0,0,0,0,1.11111111111111,0,"08BEA3312",1950,"Ambient Monitoring","Monticello Creek","Bear Creek Subbasin",8,"2003-08-07",2003,"Sammamish River Basin","08","2003",17,"08BEA3312_2003"
"19","08BEA3312_2007",1.36363636363636,0,0,0,0,0,0,0,0,0,0,0,0.909090909090909,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3636363636364,0,2.72727272727273,1.81818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545454545455,9.54545454545454,0,0,0,0,0,0,0,0,0,0,0,47.7272727272727,0,0,0,4.54545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0.454545454545455,0,0,0,0.454545454545455,0,0,0,0,0,0,0,0,0,0.454545454545455,0,10.4545454545455,0,0,0,0,0,2.27272727272727,0,0,2.27272727272727,0,0,0,0,0,0,0,5.90909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1.36363636363636,3.18181818181818,0,9.09090909090909,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909090909,0,0,0,16.8181818181818,0,0,0,0,0,0,"08BEA3312",2207,"Ambient Monitoring","Monticello Creek","Bear Creek Subbasin",8,"2007-08-28",2007,"Sammamish River Basin","08","2007",17,"08BEA3312_2007"
"20","09DUW0277/05",0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,2,0,0,9.66666666666667,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,1.33333333333333,0,0,0,0,0,102.333333333333,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,4.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,26,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0,2.33333333333333,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,"08BEA3312",946,"Ambient Monitoring","Monticello Creek","Bear Creek Subbasin",8,"2005-09-16",2005,"Sammamish River Basin","09","2005",17,"09DUW0277/05"
"30","08BEA3474/10",34,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,60,0,0,0,4,18,0,0,0,0,0,0,0,0,436,0,2,2,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,10,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,36,0,0,66,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,30,0,46,0,0,0,0,6,0,"08BEA3474",2986,"Ambient Monitoring","Bear Creek (Sammamish River)","Bear Creek Subbasin",8,"2010-08-25",2010,"Sammamish River Basin","08","2010",17,"08BEA3474/10"
"31","08BEA3474_11",67.5,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,7.5,0,0,0,0,0,0,0,0,892.5,0,0,0,0,0,10,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.5,0,0,0,0,0,0,0,0,0,0,0,37.5,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,62.5,0,0,20,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,7.5,5,0,0,0,0,0,0,0,0,0,0,2.5,0,0,5,0,0,0,0,0,0,0,30,0,12.5,0,0,0,0,0,0,"08BEA3474",3706,"Ambient Monitoring","Bear Creek (Sammamish River)","Bear Creek Subbasin",8,"2011-09-07",2011,"Sammamish River Basin","09","2011",17,"08BEA3474_11"
"32","08BEA3474_12",72,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,1356,0,0,0,0,0,29.1891891891892,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,51.0810810810811,0,0,0,0,0,0,0,0,0,0,0,399.666666666667,6.05555555555556,230.111111111111,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,0,0,102.162162162162,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6.05555555555556,0,0,0,0,42,6,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,6,0,0,0,12.1111111111111,0,87.5675675675676,0,78,0,0,0,0,0,0,"08BEA3474",4660,"Ambient Monitoring","Bear Creek (Sammamish River)","Bear Creek Subbasin",8,"2012-09-06",2012,"Sammamish River Basin","09","2012",17,"08BEA3474_12"
"33","08BEA3474_13",60,2.1875,0,0,0,0,0,0,0,0,2.1875,0,0,0,20.625,0,0,0,0,0,0,0,0,0,56.875,0,0,0,0,0,0,0,0,0,0,0,0,0,168.75,0,0,0,0,0,16.8987341772152,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,4.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.625,0,0,0,0,0,0,0,0,0,0,0,7.03125,0,0,0,0,0,0,0,0,0,0,0,0,11.25,0,0,0,0,2.1123417721519,0,0,0,0,0,0,0,0,0,0,0,275.625,0,88.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.875,0,0,0,2.1123417721519,0,0,0,0,0,0,0,7.5,0,0,92.9430379746835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.875,0,0,0,0,0,0,0,2.34375,0,0,0,0,1.875,0,0,0,0,0,0,0,5.625,0,0,0,0,20.625,7.5,0,1.875,0,0,0,0,0,0,0,0,0,0,0,7.5,0,1.875,0,0,0,0,0,52.8085443037975,0,22.5,0,0,1.875,0,0,0,"08BEA3474",5649,"Ambient Monitoring","Bear Creek (Sammamish River)","Bear Creek Subbasin",8,"2013-09-12",2013,"Sammamish River Basin","09","2013",17,"08BEA3474_13"
"34","08BEA3474_14",210,0,0,0,0,0,0,0,0,0,0,0,0,0,127.5,0,0,0,0,0,0,0,0,0,11.25,0,0,0,0,7.5,0,0,0,0,0,0,0,0,562.5,0,0,0,0,0,52.5,0,0,0,0,0,0,0,75,0,0,0,0,0,0,7.5,11.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.25,0,0,0,0,0,0,0,0,0,0,0,36.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,221.25,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.25,0,0,0,0,0,41.25,0,0,0,0,0,0,0,0,0,0,0,123.75,0,0,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,0,0,0,0,0,0,4.58333333333333,0,0,0,0,3.75,0,0,0,0,0,0,0,11.25,0,0,0,0,63.75,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,0,0,0,0,7.5,0,45,0,48.75,0,0,0,0,0,0,"08BEA3474",7276,"Ambient Monitoring","Bear Creek (Sammamish River)","Bear Creek Subbasin",8,"2014-08-06",2014,"Sammamish River Basin","08","2014",17,"08BEA3474_14"
"35","08BEA3474_15",42,0,0,0,0,0,0,0,0,0,0.75,0,0.75,0,5.25,0,0,0,0,0,0,0,0,0,8.25,0,0,0,0,9.75,0,0,0,0,0,0,0,0,79.5,0,0,0,0,0,5.87771739130435,0,0,0,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.75,0,0,0,0,18.4728260869565,0,0,0,0,0,0,0,0,0,0,0,4.5,0,17.25,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,2.51902173913043,0,0.75,0,0,0,0,0,47.25,0,0,21.8315217391304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,2.25,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,1.5,0,0,0,0,0,28.5489130434783,0,0.75,0,0,0,0,0,0,"08BEA3474",8069,"Ambient Monitoring","Bear Creek (Sammamish River)","Bear Creek Subbasin",8,"2015-09-08",2015,"Sammamish River Basin","09","2015",17,"08BEA3474_15"
"36","08BEA3474_16",88.125,0,0,0,0,0,0,0,0,0,1.875,0,0,0,3.75,0,0,0,0,0,0,0,0,0,35.625,0,0,0,3.75,3.75,0,0,0,0,0,0,0,5.75581395348837,328.125,0,0,0,0,0,20.625,0,0,0,0,0,0,0,41.25,0,0,0,0,0,0,0,11.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.375,0,0,0,0,24.375,0,0,0,0,0,0,0,0,0,0,0,76.7441860465116,0,91.7647058823529,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,18.75,0,3.75,20.625,0,0,0,5.73529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.125,0,0,0,0,3.75,0,0,0,0,0,0,0,3.75,0,0,0,0,48.75,1.875,0,0,0,0,0,0,0,0,0,0,0,0,1.875,37.5,0,9.375,0,0,0,7.5,0,31.875,0,0,0,0,0,0,0,0,"08BEA3474",8732,"Ambient Monitoring","Bear Creek (Sammamish River)","Bear Creek Subbasin",8,"2016-08-02",2016,"Sammamish River Basin","08","2016",17,"08BEA3474_16"
"37","08BEA3474_17",39.375,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,0,0,0,0,0,0,0,0,0,13.125,0,0,0,9.375,3.75,0,0,0,0,0,0,0,5.625,431.25,0,0,0,0,0,37.5,0,0,0,0,0,0,0,28.125,0,0,0,0,0,0,5.625,11.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,56.25,0,0,0,0,0,0,0,0,0,0,0,28.125,0,138.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.875,0,0,0,0,0,0,0,0,0,0,0,5.625,0,0,0,0,0,37.5,0,0,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,65.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.5,0,0,0,0,0,0,0,16.875,0,1.875,0,0,0,0,0,0,"08BEA3474",9109,"Ambient Monitoring","Bear Creek (Sammamish River)","Bear Creek Subbasin",8,"2017-07-27",2017,"Sammamish River Basin","07","2017",17,"08BEA3474_17"
"38","08BEA3474_18",92.8125,0,0,0,0,0,0,0,0,0,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,9.375,0,0,0,0,0,0,0.9375,0,3.75,105.9375,0,0,0,0,0,19.6875,0,0,0,0,0,0,0,3.75,0,0,0,0,0,0,2.8125,2.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,0,0,0,0,35.625,0,0,0,0,0.9375,0,0,0,0,0,0,41.25,0,28.125,0,0,4.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9375,0,0,0,0,0,2.8125,0,0,16.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6875,0,0,0,0,0,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9375,0,0,0,0,23.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.625,0,0,0,0,0,7.5,0,19.6875,0,2.8125,0,0,0,0,0,0,"08BEA3474",9892,"Ambient Monitoring","Bear Creek (Sammamish River)","Bear Creek Subbasin",8,"2018-08-14",2018,"Sammamish River Basin","08","2018",17,"08BEA3474_18"
"39","08BEA3474_19",825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,120,0,0,0,0,0,0,0,0,30,3240,0,0,0,0,0,39.375,0,0,0,0,0,0,0,255,0,0,0,0,0,0,15,30,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,216.5625,0,0,0,0,0,0,0,0,0,0,0,45,0,720,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,45,0,0,0,0,0,120,0,0,137.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,0,0,0,0,30,0,236.25,0,0,0,0,0,0,0,0,"08BEA3474",10383,"Ambient Monitoring","Bear Creek (Sammamish River)","Bear Creek Subbasin",8,"2019-07-17",2019,"Sammamish River Basin","07","2019",17,"08BEA3474_19"
"40","08BEA3474_21",21.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,15.75,0,0,0,0,0.75,0,0,0,0,0,0,0,7.125,66.75,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6.75,0,0,0,0,0,0,0,0,0,0,0,7.125,0,22.5,0,0,0,0,0,0.75,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,1.5,0,30,0,0,0,0,0,16.5,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,9.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.5,0.75,0,0.75,0,0,0,0,0,0,0,0,0,0,0,28.5,0,2.25,0,0,0,0.75,0,3,0,0,0,0,0,0,0,0,"08BEA3474",11572,"Ambient Monitoring","Bear Creek (Sammamish River)","Bear Creek Subbasin",8,"2021-08-26",2021,"Sammamish River Basin","08","2021",17,"08BEA3474_21"
