"","Sample.Code","Site.Code","Visit.Date","Year","x32","DD","wtr_year"
"1257","08WES1340/05","08WES1340",2005-08-17,"2005",16.4,2920.6,2005
"1258","08WES1340/06","08WES1340",2006-08-14,"2006",20.9,2795.65000000001,2006
"1259","08WES1340/08","08WES1340",2008-09-02,"2008",14.2,2810.90000000001,2008
"1260","08WES1340/09","08WES1340",2009-08-04,"2009",18.7,2439.85,2009
"1261","08WES1340/09-R","08WES1340",2009-08-04,"2009",18.7,2439.85,2009
"1262","08WES1340/10","08WES1340",2010-08-02,"2010",18.4,2539.25,2010
"1263","08WES1340_11","08WES1340",2011-08-02,"2011",18.35,2183.8,2011
"1264","08WES1340_12","08WES1340",2012-08-23,"2012",17.1,2741.55,2012
"1265","08WES1340_13","08WES1340",2013-07-10,"2013",19.65,2081.45,2013
"1266","08WES1340_15","08WES1340",2015-08-19,"2015",24.5500000000001,3372.45000000001,2015
"1267","08WES1340_17","08WES1340",2017-09-18,"2017",13.7,3377.95000000001,2017
"1268","08WES1340_18","08WES1340",2018-08-28,"2018",19.85,3170.95000000001,2018
"1269","08WES1340_19","08WES1340",2019-08-26,"2019",19.1,3017.35,2019
"1270","08WES1340_20","08WES1340",2020-09-01,"2020",20.0500000000001,3107.75000000001,2020
"1271","08WES1340_2007","08WES1340",2007-09-24,"2007",13.35,3395.90000000001,2007
"1272","08WES1340_21","08WES1340",2021-08-30,"2021",14.6,3156.70000000001,2021
"1273","08WES1490/05","08WES1490",2005-08-17,"2005",16.1,2898.75,2005
"1274","08WES1490/06","08WES1490",2006-08-14,"2006",21.05,2775.65000000001,2006
"1275","08WES1490/09","08WES1490",2009-08-04,"2009",18.7,2444.9,2009
"1276","08WES1490/10","08WES1490",2010-08-02,"2010",18.2,2493.4,2010
"1277","08WES1490_11","08WES1490",2011-08-02,"2011",18.25,2156,2011
"1278","08WES1490_13","08WES1490",2013-08-13,"2013",19.85,2752.00000000001,2013
"1279","08WES1490_14","08WES1490",2014-09-09,"2014",17.3000000000001,3397.00000000001,2014
"1280","08WES1490_15","08WES1490",2015-08-19,"2015",24.15,3299.45000000001,2015
"1281","08WES1490_19","08WES1490",2019-09-23,"2019",15.2,3512.55000000001,2019
"1282","08WES1490_20","08WES1490",2020-09-01,"2020",20,3081.40000000001,2020
"1283","08WES1490_2002","08WES1490",2002-08-01,"2002",16.45,2342.95,2002
"1284","08WES1490_21","08WES1490",2021-08-12,"2021",26.8,2802.25,2021
"1285","08WES1579/06","08WES1579",2006-08-14,"2006",21.0500000000001,2761.00000000001,2006
"1286","08WES1579/08","08WES1579",2008-09-02,"2008",13.9,2814.30000000001,2008
"1287","08WES1579/09","08WES1579",2009-08-04,"2009",18.45,2431.95,2009
"1288","08WES1579/10","08WES1579",2010-08-02,"2010",17.95,2457.5,2010
"1289","08WES1579_11","08WES1579",2011-08-24,"2011",20.65,2550.45000000001,2011
"1290","08WES1579_12","08WES1579",2012-08-29,"2012",16.25,2799.95000000001,2012
"1291","08WES1579_13","08WES1579",2013-08-21,"2013",19.15,2894.35,2013
"1292","08WES1579_14","08WES1579",2014-08-18,"2014",22.8000000000001,2924.10000000001,2014
"1293","08WES1579_17","08WES1579",2017-09-12,"2017",18.55,3265.15000000001,2017
"1294","08WES1579_18","08WES1579",2018-10-02,"2018",11.6,3750.20000000001,2019
"1295","08WES1579_20","08WES1579",2020-09-01,"2020",20.1,3051.50000000001,2020
"1296","08WES1579_21","08WES1579",2021-08-12,"2021",26.9,2789.80000000001,2021
"1297","09BLA_0768_11","09BLA0768",2011-08-02,"2011",18.4,2149.7,2011
"1298","09BLA0675/05","09BLA0675",2005-09-06,"2005",15.9,3264.40000000001,2005
"1299","09BLA0675/09","09BLA0675",2009-08-24,"2009",18.5,2790.50000000001,2009
"1300","09BLA0675_12","09BLA0675",2012-08-28,"2012",16.4,2766.60000000001,2012
"1301","09BLA0675_13","09BLA0675",2013-08-19,"2013",18.3000000000001,2828.55,2013
"1302","09BLA0675_14","09BLA0675",2014-08-14,"2014",18.9,2876.30000000001,2014
"1303","09BLA0675_15","09BLA0675",2015-08-13,"2015",22.7,3164.25000000001,2015
"1304","09BLA0675_16","09BLA0675",2016-08-03,"2016",18.9,2831.35,2016
"1305","09BLA0675_18","09BLA0675",2018-08-07,"2018",24,2762.45,2018
"1306","09BLA0675_19","09BLA0675",2019-09-24,"2019",17.05,3564.75000000001,2019
"1307","09BLA0675_19_R","09BLA0675",2019-09-24,"2019",17.05,3564.75000000001,2019
"1308","09BLA0675_20","09BLA0675",2020-07-27,"2020",24.75,2418.50000000001,2020
"1309","09BLA0675_2002","09BLA0675",2002-08-08,"2002",18.8000000000001,2448.25000000001,2002
"1310","09BLA0675_2003","09BLA0675",2003-08-15,"2003",21.5,2849.25000000001,2003
"1311","09BLA0675_21","09BLA0675",2021-09-13,"2021",16.3,3512.75000000001,2021
"1312","09BLA0675QC_2007","09BLA0675",2007-08-09,"2007",17.85,2659.25000000001,2007
"1313","09BLA0716/05","09BLA0716",2005-09-08,"2005",18.25,3320.45000000001,2005
"1314","09BLA0716/06","09BLA0716",2006-08-08,"2006",17.5,2691,2006
"1315","09BLA0716/08","09BLA0716",2008-08-13,"2008",21.1,2508.90000000001,2008
"1316","09BLA0716/09","09BLA0716",2009-08-11,"2009",19.5,2564.1,2009
"1317","09BLA0716_11","09BLA0716",2011-08-25,"2011",22.6,2561.65000000001,2011
"1318","09BLA0716_12","09BLA0716",2012-08-28,"2012",16.5500000000001,2786.40000000001,2012
"1319","09BLA0716_13","09BLA0716",2013-08-19,"2013",18.35,2837.85000000001,2013
"1320","09BLA0716_14","09BLA0716",2014-08-14,"2014",19.15,2897.65,2014
"1321","09BLA0716_15","09BLA0716",2015-08-13,"2015",22.75,3176.80000000001,2015
"1322","09BLA0716_16","09BLA0716",2016-08-03,"2016",18.9,2839.45,2016
"1323","09BLA0716_17","09BLA0716",2017-08-23,"2017",20.15,2905.55000000001,2017
"1324","09BLA0716_18","09BLA0716",2018-08-09,"2018",24.7,2817.00000000001,2018
"1325","09BLA0716_19","09BLA0716",2019-09-26,"2019",16.1,3603.50000000001,2019
"1326","09BLA0716_2002","09BLA0716",2002-08-08,"2002",18.9,2469.80000000001,2002
"1327","09BLA0716_2003","09BLA0716",2003-08-15,"2003",21.85,2872.85,2003
"1328","09BLA0716_2007","09BLA0716",2007-08-09,"2007",17.45,2668.1,2007
"1329","09BLA0716_21","09BLA0716",2021-09-13,"2021",16.6,3574.85000000001,2021
"1330","09BLA0722/05","09BLA0722",2005-09-06,"2005",15.9,3264.40000000001,2005
"1331","09BLA0722/06","09BLA0722",2006-08-07,"2006",20.9,2656.9,2006
"1332","09BLA0722/08","09BLA0722",2008-09-19,"2008",17.1,3156.95000000001,2008
"1333","09BLA0722/09","09BLA0722",2009-08-10,"2009",17.5,2526.55000000001,2009
"1334","09BLA0722_11","09BLA0722",2011-08-02,"2011",18.35,2118.65000000001,2011
"1335","09BLA0722_12","09BLA0722",2012-08-16,"2012",24.05,2544.80000000001,2012
"1336","09BLA0722_13","09BLA0722",2013-08-26,"2013",18.55,2963.80000000001,2013
"1337","09BLA0722_14","09BLA0722",2014-08-19,"2014",21.55,2983.20000000001,2014
"1338","09BLA0722_15","09BLA0722",2015-08-19,"2015",23.9,3285.25000000001,2015
"1339","09BLA0722_17","09BLA0722",2017-09-12,"2017",18.1,3300.65000000001,2017
"1340","09BLA0722_17_R","09BLA0722",2017-09-12,"2017",18.1,3300.65000000001,2017
"1341","09BLA0722_18","09BLA0722",2018-08-07,"2018",24,2762.45,2018
"1342","09BLA0722_20","09BLA0722",2020-08-17,"2020",24.6,2853.85000000001,2020
"1343","09BLA0722_2003","09BLA0722",2003-08-28,"2003",19,3098.85000000001,2003
"1344","09BLA0722_2007","09BLA0722",2007-08-27,"2007",16.95,2988.75000000001,2007
"1345","09BLA0722_21","09BLA0722",2021-09-20,"2021",16.25,3621.00000000001,2021
"1346","09BLA0756/05","09BLA0756",2005-09-08,"2005",18.25,3320.45000000001,2005
"1347","09BLA0756/06","09BLA0756",2006-08-08,"2006",17.5,2691,2006
"1348","09BLA0756/08","09BLA0756",2008-08-12,"2008",21.0500000000001,2487.80000000001,2008
"1349","09BLA0756/09","09BLA0756",2009-08-11,"2009",19.5,2564.1,2009
"1350","09BLA0756_11","09BLA0756",2011-08-25,"2011",22.6,2561.65000000001,2011
"1351","09BLA0756_12","09BLA0756",2012-08-28,"2012",16.5500000000001,2786.40000000001,2012
"1352","09BLA0756_13","09BLA0756",2013-08-19,"2013",18.35,2837.85000000001,2013
"1353","09BLA0756_15","09BLA0756",2015-08-19,"2015",23.9,3297.75000000001,2015
"1354","09BLA0756_16","09BLA0756",2016-08-10,"2016",19.3,2968.35,2016
"1355","09BLA0756_17","09BLA0756",2017-08-23,"2017",20.15,2905.55000000001,2017
"1356","09BLA0756_18","09BLA0756",2018-08-29,"2018",19.4,3212.30000000001,2018
"1357","09BLA0756_2002","09BLA0756",2002-08-19,"2002",16.8,2696.70000000001,2002
"1358","09BLA0756_2003","09BLA0756",2003-08-15,"2003",21.85,2872.85,2003
"1359","09BLA0756_2007","09BLA0756",2007-08-15,"2007",22.4,2783.35,2007
"1360","09BLA0756_21","09BLA0756",2021-09-20,"2021",16.55,3685.00000000001,2021
"1361","09BLA0756QC_2007","09BLA0756",2007-08-15,"2007",22.4,2783.35,2007
"1362","09BLA0768/05","09BLA0768",2005-09-02,"2005",18.3,3218.6,2005
"1363","09BLA0768/06-R","09BLA0768",2006-08-08,"2006",17.65,2688.55000000001,2006
"1364","09BLA0768/08","09BLA0768",2008-08-12,"2008",21.1,2487,2008
"1365","09BLA0768/09","09BLA0768",2009-08-10,"2009",17.5500000000001,2550.7,2009
"1366","09BLA0768_12","09BLA0768",2012-08-16,"2012",24.1,2572.00000000001,2012
"1367","09BLA0768_13","09BLA0768",2013-08-05,"2013",22.65,2575.45000000001,2013
"1368","09BLA0768_15","09BLA0768",2015-08-24,"2015",18.2,3376.25000000001,2015
"1369","09BLA0768_16","09BLA0768",2016-08-31,"2016",17.15,3413.75000000001,2016
"1370","09BLA0768_17","09BLA0768",2017-07-26,"2017",21.5,2299.95,2017
"1371","09BLA0768_17_R","09BLA0768",2017-07-26,"2017",21.5,2299.95,2017
"1372","09BLA0768_18","09BLA0768",2018-08-15,"2018",22.45,2942.3,2018
"1373","09BLA0768_19","09BLA0768",2019-08-28,"2019",22.85,3080.55000000001,2019
"1374","09BLA0768_20","09BLA0768",2020-08-19,"2020",21.65,2872.85,2020
"1375","09BLA0768_2002","09BLA0768",2002-09-19,"2002",17.25,3229.50000000001,2002
"1376","09BLA0768_2002R2","09BLA0768",2002-09-19,"2002",17.25,3229.50000000001,2002
"1377","09BLA0768_2007","09BLA0768",2007-08-09,"2007",17.95,2667.85,2007
"1378","09BLA0768_21","09BLA0768",2021-10-07,"2021",9.85000000000002,3812.55000000001,2022
"1379","09BLA0771/06","09BLA0771",2006-08-08,"2006",17.65,2688.55000000001,2006
"1380","09BLA0771/08","09BLA0771",2008-08-12,"2008",21.1,2487,2008
"1381","09BLA0771/09","09BLA0771",2009-08-27,"2009",20.9,2870.6,2009
"1382","09BLA0771_11","09BLA0771",2011-08-02,"2011",18.4,2149.7,2011
"1383","09BLA0771_11_R","09BLA0771",2011-08-02,"2011",18.4,2149.7,2011
"1384","09BLA0771_12","09BLA0771",2012-09-10,"2012",14.7,3019.65000000001,2012
"1385","09BLA0771_13","09BLA0771",2013-08-14,"2013",20.95,2763.75000000001,2013
"1386","09BLA0771_14","09BLA0771",2014-08-28,"2014",19.5,3168.45000000001,2014
"1387","09BLA0771_18","09BLA0771",2018-07-30,"2018",23.95,2599.7,2018
"1388","09BLA0771_19","09BLA0771",2019-09-19,"2019",16.1,3483.75000000001,2019
"1389","09BLA0771_20","09BLA0771",2020-08-11,"2020",18.6,2703.25,2020
"1390","09BLA0771_2002","09BLA0771",2002-08-08,"2002",18.9,2464.7,2002
"1391","09BLA0771_2007","09BLA0771",2007-08-21,"2007",19.55,2887.2,2007
"1392","09BLA0771_21","09BLA0771",2021-09-13,"2021",15.85,3462.90000000001,2021
"1393","09BLA0772/05","09BLA0772",2005-08-17,"2005",16.45,2917.3,2005
"1394","09BLA0772/06","09BLA0772",2006-08-07,"2006",21,2670.90000000001,2006
"1395","09BLA0772/08","09BLA0772",2008-08-19,"2008",17.25,2647.85,2008
"1396","09BLA0772/09","09BLA0772",2009-08-10,"2009",17.5500000000001,2550.7,2009
"1397","09BLA0772/10","09BLA0772",2010-09-14,"2010",16.9,3251.65000000001,2010
"1398","09BLA0772_11","09BLA0772",2011-08-02,"2011",18.4,2149.7,2011
"1399","09BLA0772_11_R","09BLA0772",2011-08-02,"2011",18.4,2149.7,2011
"1400","09BLA0772_12","09BLA0772",2012-08-16,"2012",24.1,2572.00000000001,2012
"1401","09BLA0772_13","09BLA0772",2013-08-08,"2013",21.85,2639.70000000001,2013
"1402","09BLA0772_13_Rep","09BLA0772",2013-08-08,"2013",21.85,2639.70000000001,2013
"1403","09BLA0772_16","09BLA0772",2016-09-22,"2016",13.85,3760.55000000001,2016
"1404","09BLA0772_17","09BLA0772",2017-08-29,"2017",23.25,3012.65,2017
"1405","09BLA0772_18","09BLA0772",2018-07-30,"2018",23.95,2599.7,2018
"1406","09BLA0772_20","09BLA0772",2020-08-11,"2020",18.6,2703.25,2020
"1407","09BLA0772_2002","09BLA0772",2002-09-19,"2002",17.25,3229.50000000001,2002
"1408","09BLA0772_2003","09BLA0772",2003-08-28,"2003",19.1,3118.20000000001,2003
"1409","09BLA0772_2007","09BLA0772",2007-08-09,"2007",17.95,2667.85,2007
"1410","09BLA0772_21","09BLA0772",2021-09-15,"2021",13.6,3492.10000000001,2021
"1411","09BLA0772_21_R","09BLA0772",2021-09-15,"2021",13.6,3492.10000000001,2021
"1412","09BLA0817/06-R","09BLA0817",2006-08-07,"2006",20.75,2633.85,2006
"1413","09BLA0817/09","09BLA0817",2009-08-10,"2009",17.5,2534.15,2009
"1414","09BLA0817/10","09BLA0817",2010-09-14,"2010",16.8000000000001,3218.95000000001,2010
"1415","09BLA0817_11","09BLA0817",2011-08-25,"2011",22.3,2572.75000000001,2011
"1416","09BLA0817_12","09BLA0817",2012-08-28,"2012",16.45,2783.70000000001,2012
"1417","09BLA0817_13","09BLA0817",2013-08-05,"2013",22.6,2567.55,2013
"1418","09BLA0817_14","09BLA0817",2014-08-26,"2014",22.95,3083.10000000001,2014
"1419","09BLA0817_15","09BLA0817",2015-08-18,"2015",21.95,3206.35,2015
"1420","09BLA0817_16","09BLA0817",2016-08-31,"2016",16.8000000000001,3382.85000000001,2016
"1421","09BLA0817_18","09BLA0817",2018-08-08,"2018",24.95,2778.90000000001,2018
"1422","09BLA0817_19","09BLA0817",2019-09-04,"2019",19.05,3193.95,2019
"1423","09BLA0817_20","09BLA0817",2020-08-13,"2020",16.75,2679.35,2020
"1424","09BLA0817_2002","09BLA0817",2002-08-27,"2002",20.95,2816.05000000001,2002
"1425","09BLA0817_2002R2","09BLA0817",2002-08-27,"2002",20.95,2816.05000000001,2002
"1426","09BLA0817_2003","09BLA0817",2003-08-28,"2003",19.05,3091.70000000001,2003
"1427","09BLA0817_2007","09BLA0817",2007-08-15,"2007",22.25,2724.65,2007
"1428","09BLA0817_21","09BLA0817",2021-09-23,"2021",16.6,3524.10000000001,2021
"1429","09COV1165/05","09COV1165",2005-09-09,"2005",13.1,3070.40000000001,2005
"1430","09COV1165/05-R","09COV1165",2005-09-09,"2005",13.1,3070.40000000001,2005
"1431","09COV1165/08","09COV1165",2008-08-12,"2008",19.95,2260.7,2008
"1432","09COV1165/09","09COV1165",2009-09-10,"2009",17.0500000000001,2906.00000000001,2009
"1433","09COV1165/10","09COV1165",2010-09-07,"2010",14.8000000000001,2896.30000000001,2010
"1434","09COV1165_11","09COV1165",2011-09-15,"2011",15.1,2742.90000000001,2011
"1435","09COV1165_12","09COV1165",2012-08-28,"2012",15.5,2594.60000000001,2012
"1436","09COV1165_13","09COV1165",2013-08-27,"2013",18,2798.80000000001,2013
"1437","09COV1165_14","09COV1165",2014-09-18,"2014",17.25,3308.15000000001,2014
"1438","09COV1165_15","09COV1165",2015-09-16,"2015",13.7,3536.15000000001,2015
"1439","09COV1165_16","09COV1165",2016-08-16,"2016",19.85,2907.50000000001,2016
"1440","09COV1165_17","09COV1165",2017-08-03,"2017",25.35,2313.85000000001,2017
"1441","09COV1165_19","09COV1165",2019-09-12,"2019",19.1,3136.35000000001,2019
"1442","09COV1165_19_R","09COV1165",2019-09-12,"2019",19.1,3136.35000000001,2019
"1443","09COV1165_20","09COV1165",2020-07-23,"2020",16.1,2175.85,2020
"1444","09COV1165_2002","09COV1165",2002-08-29,"2002",20.25,2658.85000000001,2002
"1445","09COV1165_2003","09COV1165",2003-09-25,"2003",17.6,3359.60000000001,2003
"1446","09COV1165_2007","09COV1165",2007-08-20,"2007",13.95,2628.95000000001,2007
"1447","09COV1165_21","09COV1165",2021-10-04,"2021",13.35,3585.95000000001,2022
"1448","09COV1418/05","09COV1418",2005-08-18,"2005",19.4,2649.70000000001,2005
"1449","09COV1418/06","09COV1418",2006-08-29,"2006",14.55,2804.00000000001,2006
"1450","09COV1418/08","09COV1418",2008-08-12,"2008",19.7,2208.00000000001,2008
"1451","09COV1418/09","09COV1418",2009-09-10,"2009",16.7,2848.90000000001,2009
"1452","09COV1418/10","09COV1418",2010-09-07,"2010",14.35,2836.7,2010
"1453","09COV1418_11","09COV1418",2011-09-15,"2011",14.75,2696.80000000001,2011
"1454","09COV1418_12","09COV1418",2012-08-28,"2012",15.3000000000001,2549.95,2012
"1455","09COV1418_13","09COV1418",2013-08-15,"2013",20,2533.05000000001,2013
"1456","09COV1418_14","09COV1418",2014-09-04,"2014",15.75,2991.10000000001,2014
"1457","09COV1418_14_R","09COV1418",2014-09-04,"2014",15.75,2991.10000000001,2014
"1458","09COV1418_15","09COV1418",2015-08-27,"2015",21,3168.05000000001,2015
"1459","09COV1418_15_R","09COV1418",2015-08-27,"2015",21,3168.05000000001,2015
"1460","09COV1418_16","09COV1418",2016-09-28,"2016",12.85,3562.25000000001,2016
"1461","09COV1418_17","09COV1418",2017-08-17,"2017",18.5,2554.50000000001,2017
"1462","09COV1418_18","09COV1418",2018-09-27,"2018",16,3392.6,2018
"1463","09COV1418_18_R","09COV1418",2018-09-27,"2018",16,3392.6,2018
"1464","09COV1418_19","09COV1418",2019-09-19,"2019",15,3182.70000000001,2019
"1465","09COV1418_20","09COV1418",2020-07-29,"2020",21,2262.25000000001,2020
"1466","09COV1418_2002","09COV1418",2002-08-22,"2002",18.5500000000001,2472.75000000001,2002
"1467","09COV1418_2007","09COV1418",2007-08-20,"2007",13.7,2579.00000000001,2007
"1468","09COV1418_21","09COV1418",2021-10-05,"2021",9.65000000000003,3552.55000000001,2022
"1469","09COV1756/05","09COV1756",2005-09-09,"2005",12.6,2967.20000000001,2005
"1470","09COV1756/06","09COV1756",2006-08-21,"2006",19.65,2623.95,2006
"1471","09COV1756/08","09COV1756",2008-09-11,"2008",16.8,2654.75000000001,2008
"1472","09COV1756/09","09COV1756",2009-08-31,"2009",18.85,2656.05,2009
"1473","09COV1756/10","09COV1756",2010-09-15,"2010",15.8000000000001,2910.00000000001,2010
"1474","09COV1756_11","09COV1756",2011-09-06,"2011",18.2,2489.50000000001,2011
"1475","09COV1756_12","09COV1756",2012-09-20,"2012",17.95,2877.45000000001,2012
"1476","09COV1756_13","09COV1756",2013-08-26,"2013",17.5,2700.50000000001,2013
"1477","09COV1756_14","09COV1756",2014-09-11,"2014",15.1,3070.05000000001,2014
"1478","09COV1756_14_R","09COV1756",2014-09-11,"2014",15.1,3070.05000000001,2014
"1479","09COV1756_15","09COV1756",2015-08-19,"2015",22.3,3006.45000000001,2015
"1480","09COV1756_16","09COV1756",2016-07-27,"2016",20.35,2450.4,2016
"1481","09COV1756_17","09COV1756",2017-07-26,"2017",20,2073.1,2017
"1482","09COV1756_18","09COV1756",2018-09-11,"2018",14.4,3129.00000000001,2018
"1483","09COV1756_19","09COV1756",2019-08-13,"2019",20.35,2487.75000000001,2019
"1484","09COV1756_20","09COV1756",2020-07-28,"2020",20.7,2214.55000000001,2020
"1485","09COV1756_2002","09COV1756",2002-09-30,"2002",8.05000000000001,3029.25000000001,2002
"1486","09COV1756_2003R1","09COV1756",2003-09-22,"2003",15.85,3207.95000000001,2003
"1487","09COV1756_2007","09COV1756",2007-08-28,"2007",16.15,2675.70000000001,2007
"1488","09COV1756_21","09COV1756",2021-10-04,"2021",13.25,3507.65000000001,2022
"1489","09COV1862/05-R","09COV1862",2005-08-18,"2005",19.25,2608.00000000001,2005
"1490","09COV1862/06","09COV1862",2006-08-01,"2006",16.25,2271.85,2006
"1491","09COV1862/08","09COV1862",2008-08-12,"2008",19.5,2160.35000000001,2008
"1492","09COV1862/08-R","09COV1862",2008-08-12,"2008",19.5,2160.35000000001,2008
"1493","09COV1862/09","09COV1862",2009-08-31,"2009",18.85,2656.05,2009
"1494","09COV1862/10","09COV1862",2010-09-07,"2010",14.05,2793.30000000001,2010
"1495","09COV1862_11","09COV1862",2011-09-15,"2011",14.5,2654.25000000001,2011
"1496","09COV1862_13","09COV1862",2013-08-05,"2013",21.1,2300.15000000001,2013
"1497","09COV1862_14","09COV1862",2014-08-11,"2014",25.1,2515.15000000001,2014
"1498","09COV1862_15","09COV1862",2015-08-05,"2015",17,2731.65000000001,2015
"1499","09COV1862_16","09COV1862",2016-07-27,"2016",20.35,2450.4,2016
"1500","09COV1862_17","09COV1862",2017-07-26,"2017",20,2073.1,2017
"1501","09COV1862_18","09COV1862",2018-09-20,"2018",14.45,3248.15000000001,2018
"1502","09COV1862_19","09COV1862",2019-07-18,"2019",16.4,1991.55,2019
"1503","09COV1862_20","09COV1862",2020-07-30,"2020",23.8,2259.55000000001,2020
"1504","09COV1862_2002","09COV1862",2002-08-15,"2002",19.75,2305.7,2002
"1505","09COV1862_2007","09COV1862",2007-08-15,"2007",21.2,2463.85000000001,2007
"1506","09COV1862_21","09COV1862",2021-07-22,"2021",17.55,2189.45,2021
"1507","09COV1864/08","09COV1864",2008-08-12,"2008",19.5,2160.35000000001,2008
"1508","09COV1864/09","09COV1864",2009-08-31,"2009",18.85,2656.05,2009
"1509","09COV1864/10","09COV1864",2010-09-15,"2010",15.8000000000001,2910.00000000001,2010
"1510","09COV1864_11","09COV1864",2011-09-15,"2011",14.5,2654.25000000001,2011
"1511","09COV1864_12","09COV1864",2012-08-27,"2012",16.35,2492.70000000001,2012
"1512","09COV1864_13","09COV1864",2013-08-19,"2013",17.4,2571.70000000001,2013
"1513","09COV1864_14","09COV1864",2014-08-11,"2014",25.1,2515.15000000001,2014
"1514","09COV1864_17","09COV1864",2017-08-03,"2017",25.25,2238.20000000001,2017
"1515","09COV1864_18","09COV1864",2018-09-20,"2018",14.45,3248.15000000001,2018
"1516","09COV1864_19","09COV1864",2019-07-18,"2019",16.4,1991.55,2019
"1517","09COV1864_20","09COV1864",2020-08-03,"2020",20.0500000000001,2340.30000000001,2020
"1518","09COV1864_2002","09COV1864",2002-08-15,"2002",19.75,2305.7,2002
"1519","09COV1864_2007","09COV1864",2007-08-15,"2007",21.2,2463.85000000001,2007
"1520","09COV1864_21","09COV1864",2021-07-22,"2021",17.55,2189.45,2021
"1521","09DEE2163/05","09DEE2163",2005-09-20,"2005",13,2956.60000000001,2005
"1522","09DEE2163/06","09DEE2163",2006-08-17,"2006",16.7,2448.45000000001,2006
"1523","09DEE2163/08","09DEE2163",2008-08-19,"2008",15.2,2187.55000000001,2008
"1524","09DEE2163/09","09DEE2163",2009-08-06,"2009",14.45,2131.9,2009
"1525","09DEE2163/10","09DEE2163",2010-08-30,"2010",13,2619.50000000001,2010
"1526","09DEE2163_11","09DEE2163",2011-08-16,"2011",16.5,2009.55000000001,2011
"1527","09DEE2163_12","09DEE2163",2012-08-27,"2012",15.8,2380.35,2012
"1528","09DEE2163_13","09DEE2163",2013-08-07,"2013",19.05,2239.35,2013
"1529","09DEE2163_14","09DEE2163",2014-08-19,"2014",20.5500000000001,2630.65000000001,2014
"1530","09DEE2163_14_R","09DEE2163",2014-08-19,"2014",20.5500000000001,2630.65000000001,2014
"1531","09DEE2163_15","09DEE2163",2015-09-15,"2015",11.05,3329.40000000001,2015
"1532","09DEE2163_16","09DEE2163",2016-08-04,"2016",18.55,2513.60000000001,2016
"1533","09DEE2163_17","09DEE2163",2017-08-16,"2017",18.4,2404.8,2017
"1534","09DEE2163_20","09DEE2163",2020-08-24,"2020",16.85,2590.35000000001,2020
"1535","09DEE2163_2002","09DEE2163",2002-09-09,"2002",15.05,2530.70000000001,2002
"1536","09DEE2163_2007","09DEE2163",2007-08-21,"2007",17.4,2455.7,2007
"1537","09DEE2163_21","09DEE2163",2021-10-07,"2021",8.80000000000007,3400.35000000001,2022
"1538","09DEE2208/05","09DEE2208",2005-08-31,"2005",16.3000000000001,2687.75000000001,2005
"1539","09DEE2208/05-R","09DEE2208",2005-08-31,"2005",16.3000000000001,2687.75000000001,2005
"1540","09DEE2208/06","09DEE2208",2006-08-17,"2006",16.7,2448.45000000001,2006
"1541","09DEE2208/06-R","09DEE2208",2006-08-17,"2006",16.7,2448.45000000001,2006
"1542","09DEE2208/08","09DEE2208",2008-08-14,"2008",22,2080.90000000001,2008
"1543","09DEE2208/09","09DEE2208",2009-08-18,"2009",21.05,2330.35,2009
"1544","09DEE2208/09-R","09DEE2208",2009-08-18,"2009",21.05,2330.35,2009
"1545","09DEE2208/10","09DEE2208",2010-08-30,"2010",13,2619.50000000001,2010
"1546","09DEE2208/10-R","09DEE2208",2010-08-30,"2010",13,2619.50000000001,2010
"1547","09DEE2208_11","09DEE2208",2011-08-16,"2011",16.5,2009.55000000001,2011
"1548","09DEE2208_12","09DEE2208",2012-09-25,"2012",14.25,2830.25000000001,2012
"1549","09DEE2208_13","09DEE2208",2013-08-22,"2013",20.3,2522.1,2013
"1550","09DEE2208_14","09DEE2208",2014-08-19,"2014",20.5500000000001,2630.65000000001,2014
"1551","09DEE2208_15","09DEE2208",2015-08-20,"2015",17.5500000000001,2923.80000000001,2015
"1552","09DEE2208_16","09DEE2208",2016-08-30,"2016",15.55,3010.20000000001,2016
"1553","09DEE2208_17","09DEE2208",2017-08-29,"2017",22.2,2659.70000000001,2017
"1554","09DEE2208_18","09DEE2208",2018-09-06,"2018",18.75,2944.00000000001,2018
"1555","09DEE2208_19","09DEE2208",2019-08-28,"2019",22.15,2698.10000000001,2019
"1556","09DEE2208_20","09DEE2208",2020-08-06,"2020",15.4,2258.05000000001,2020
"1557","09DEE2208_2002","09DEE2208",2002-08-14,"2002",22.75,2121.2,2002
"1558","09DEE2208_2003","09DEE2208",2003-08-18,"2003",21.0500000000001,2511.65000000001,2003
"1559","09DEE2208_2007","09DEE2208",2007-08-22,"2007",18.2,2473.90000000001,2007
"1560","09DEE2208_21","09DEE2208",2021-10-07,"2021",8.80000000000007,3400.35000000001,2022
"1561","09DEE2211/05","09DEE2211",2005-08-22,"2005",17.85,2541.95000000001,2005
"1562","09DEE2211/08","09DEE2211",2008-08-14,"2008",22,2080.90000000001,2008
"1563","09DEE2211/09","09DEE2211",2009-08-06,"2009",14.45,2131.9,2009
"1564","09DEE2211/10","09DEE2211",2010-08-30,"2010",13,2619.50000000001,2010
"1565","09DEE2211_12","09DEE2211",2012-09-05,"2012",17.2,2514.20000000001,2012
"1566","09DEE2211_13","09DEE2211",2013-08-19,"2013",17.05,2466.2,2013
"1567","09DEE2211_14","09DEE2211",2014-08-19,"2014",20.5500000000001,2630.65000000001,2014
