"Visit.ID","Site.Code","longname","Acari","Acentrella","Acentrella_turbida","Acneus","Agapetus","Agraylea","Ameletus","Amiocentrus","Amphipoda","Amphizoa","Ampumixis","Anagapetus","Anisogammaridae","Antocha","Apatania","Arctopsyche","Arctopsychinae","Atherix","Attenella","Baetidae","Baetis","Baetis piscatoris complex","Baetis_alius","Baetis_bicaudatus","Baetis_flavistriga","Baetis_tricaudatus","Blephariceridae","Brachycentridae","Brachycentrus","Brachycera","Calineuria","Capniidae","Caudatella","Centroptilum","Ceratopogonidae","Ceratopogoninae","Chelifera","Chelifera.Metachela","Cheumatopsyche","Chironomidae","Chironominae","Chironomini","Chloroperlidae","Cinygma","Cinygmula","Claassenia_sabulosa","Cleptelmis","Clinocera","Copepoda","Corydalidae","Crangonyx","Cryptochia","Cryptolabis","Despaxia","Diamesinae","Dicosmoecus","Dicosmoecus_atripes","Dicosmoecus_gilvipes","Dicranota","Diphetor_hageni","Diptera","Dixa","Dixella","Dixidae","Dolichopodidae","Dolophilodes","Doroneuria","Drunella","Drunella doddsii","Drunella_coloradensis.flavilinea","Drunella_grandis","Drunella_spinifera","Dytiscidae","Ecclisocosmoecus","Ecclisomyia","Ecdyonurus criddlei","Ectopria","Elmidae","Elmidae sp. AJF#01","Empididae","Empididae Genus A","Empididae Genus B","Empididae sp. AJF#01","Epeorus","Epeorus_albertae","Epeorus_deceptivus","Epeorus_grandis","Epeorus_longimanus","Ephemerella","Ephemerellidae","Ephemerellinae","Ephydridae","Farula","Ferrissia","Fluminicola","Forcipomyiinae","Gammarus","Gerridae","Gerris","Glossosoma","Glossosomatidae","Glutops","Goeracea","Goeridae","Gomphidae","Haliplidae","Helophorus","Hemerodromia","Heptageniidae","Hesperoconopa","Hesperoperla","Hesperoperla_pacifica","Heterlimnius","Heteroplectron","Hexatoma","Himalopsyche","Hirudinea","Hydatophylax","Hydra","Hydraena","Hydrobiidae","Hydrophilidae","Hydrophiloidea","Hydropsyche","Hydropsychidae","Hydroptila","Hydroptilidae","Hydrozoa","Integripalpia","Ironodes","Isoperla","Isopoda","Juga","Kathroperla","Kogotus","Kogotus nonus","Labiobaetis","Lara","Lepidostoma","Leptoceridae","Leptophlebiidae","Leuctridae","Limnephilidae","Limnephilidae sp. AJF#01","Limnephilidae sp. AJF#02","Limnephilidae sp. AJF#03","Limnichidae","Limnophila","Limonia","Limoniinae","Malenka","Maruina","Megarcys","Meringodixa","Meropelopia","Micrasema","Molophilus","Moselia","Muscidae","Mycetophilidae","Narpus","Nematoda","Nematomorpha","Nemouridae","Neophylax","Neophylax occidentis","Neophylax_rickeri","Neophylax_splendens","Neoplasta","Neothremma","Nixe","Ochrotrichia","Oligochaeta","Oligophlebodes","Onocosmoecus","Optioservus","Oregonia","Oreogeton","Oribatida","Ormosia","Orthocladiinae","Ostracoda","Pacifastacus","Pacifastacus leniusculus","Palaeagapetus nearcticus","Paraleptophlebia","Paraperla","Paraperlinae","Parapsyche","Parapsyche_almota","Parapsyche_elsis","Pedicia","Pedomoecus","Pericoma","Pericoma/Telmatoscopus","Perlidae","Perlinodes","Perlodidae","Philopotamidae","Physidae","Pilaria","Pisidiidae","Pisidium","Planorbidae","Plecoptera","Podonominae","Polycelis","Polycelis coronata","Polycentropodidae","Procloeon","Prodiamesinae","Prosimulium","Prostoma","Protoptila","Psephenidae","Pseudochironomini","Pseudocloeon","Psychodidae","Psychodinae","Psychoglypha","Pteronarcella","Pteronarcyidae","Pteronarcys","Ptilodactylidae","Ptychopteridae","Pyralidae","Rhabdomastix","Rhithrogena","Rhyacophila","Rhyacophila arnaudi","Rhyacophila atrata complex","Rhyacophila ecosa","Rhyacophila malkini","Rhyacophila Sibirica Group","Rhyacophila_Angelita_Gr_","Rhyacophila_Betteni_Gr_","Rhyacophila_blarina","Rhyacophila_Brunnea_Gr_","Rhyacophila_Coloradensis_Gr_","Rhyacophila_Grandis_Gr_","Rhyacophila_Hyalinata_Gr_","Rhyacophila_narvae","Rhyacophila_Oreta.Gr_","Rhyacophila_pellisa.valuma","Rhyacophila_Rotunda_Gr_","Rhyacophila_Vagrita_Gr_","Rhyacophila_Vofixa_Gr_","Roederiodes","Sciomyzidae","Serratella","Serratella micheneri","Serratella_teresa","Serratella_tibialis","Setvena","Sialis","Simuliidae","Simulium","Skwala","Soliperla","Soyedina","Sphaeriidae","Staphylinidae","Suwallia","Sweltsa","Syrphidae","Tabanidae","Taeniopterygidae","Tanypodinae","Tanytarsini","Thaumalea","Thaumaleidae","Timpanoga_hecuba","Timpanoginae","Tipula","Tipulidae","Tipulidae sp. MAA#01","Tipulidae sp. MAA#02","Trepaxonemata","Trichoclinocera","Trichoptera","Trichoptera sp. AJF#01","Trichoptera sp. AJF#02","Trombidiformes","Turbellaria","Uenoidae","Uromunna acarina","Visoka","Wormaldia","Yoraperla","Zaitzevia","Zapada","Zapada_cinctipes","Zapada_columbiana","Zapada_frigida","Zapada_Oregonensis_Gr_"
5824,"E1078_2002","E1078_2002",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,22,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,8,10,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0
5825,"E1105_2002","E1105_2002",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,13,0,0,332,0,0,0,18,10,0,0,1,0,0,0,0,0,7,0,0,0,0,13,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,5,0,0,0,0,3,0,0,0,2,0,0,4,4,0,0,0,0,15,0,0,0,0,0,5,0,2,0,0,0,13,2,0,0,0,1,0,0,6,2,0,0,15,2,0,0,0,0,2,0,0,1,0,0,0,0,4,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,71,0,0,22,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,14,9,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,33,74,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,12,0,60,0,0,3
5839,"E2052_2002","E2052_2002",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,43,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1
5842,"E2153_2002","E2153_2002",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,49,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3
5846,"E2640_2002","E2640_2002",0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0
5847,"E2646_2002","E2646_2002",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0
5859,"E949_2002","E949_2002",5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,14,0,0,160,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,3,0,0,0,0,0,0,27,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,3,0,0,0,0,0,0,1,0,0,8,34,0,0,0,0,2,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,2,0,0,0,0,0,0,0,0,4,0,0,1,0,35,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,45,0,0,8,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33,0,0,0,0,0,0,0,3,40,0,0,0,0,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,70,0,0,0
5947,"016_2009","016_2009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,21,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,5,0,16,0,0,0,79,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,25,0,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,128,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,12,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5952,"016_2011","016_2011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,48,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,0,0,0,0,26,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,7,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39,0,0,0,0
5992,"WAM06600-015443_2013","WAM06600-015443_2013",18,0,0,0,0,0,1,0,0,0,0,0,0,1,8,7,0,0,1,0,0,0,0,0,0,38,0,4,0,0,16,1,2,0,0,9,0,0,0,0,0,5,7,0,33,0,0,0,0,0,0,0,0,1,0,0,0,0,3,8,0,1,0,0,0,0,8,8,52,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,17,3,2,0,0,0,0,0,0,0,0,0,1,24,0,3,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,31,0,0,0,0,0,0,0,15,0,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,21,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,4,0,0,0,0,0,3,0,0,0,2,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,9,1,18,0,0,0
5998,"EPA06600-DEWA01_2013","EPA06600-DEWA01_2013",34,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,46,0,48,0,0,0,0,0,0,5,0,0,0,23,32,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,3,0,0,0,0,0,0,0,0,0,0,67,0,1,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,24,0,0,0,0,24,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,21,0,0,0,0,31,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,15,0,11,0,0,0
6015,"WAM06600-006355_2013","WAM06600-006355_2013",17,0,0,0,0,0,1,0,0,0,0,0,0,38,3,0,0,0,3,0,51,0,0,0,0,12,0,0,0,0,8,0,0,0,0,1,0,3,0,0,0,1,5,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50,37,2,0,0,0,0,0,0,2,0,0,27,136,0,0,0,0,0,0,0,0,1,0,5,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,18,0,0,0,0,13,3,0,0,0,0,6,0,0,5,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,2,0,2,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,3,4,0,0,0,3,6,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0
6136,"BIO06600-CANY02_2013","BIO06600-CANY02_2013",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,42,0,0,0,0,9,0,0,0,0,5,0,0,0,0,0,4,0,0,103,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,118,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,10,0,0,0,0,0,1,0,0,0,0,4,0,0,2,0,0,0,0,4,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,1,22,0,0,1,0,0,0,9,7,0,2,0,0,2,7,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,18,16,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0
6139,"BIO06600-YOUN02_2013","BIO06600-YOUN02_2013",0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,90,0,0,0,0,5,0,0,13,0,12,0,0,0,0,0,10,0,0,1,0,0,1,0,0,0,0,0,0,20,0,0,0,6,0,0,0,0,0,0,0,1,0,16,4,0,0,5,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,11,0,2,0,0,0,0,0,50,0,0,0,0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43,0,0,0,0,0,0,1,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0,18,0,0,0,26,3,0,0,3,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,0,6,0,0,0,0,0
6202,"WAM06600-000987_2013","WAM06600-000987_2013",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,0,0,0,0,11,0,6,1,0,4,0,0,0,3,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,12,8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,25,6,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,26,0,1,0,0,0,0,0,78,0,0,0,2,36,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,39,0,0,6,0,0,0,28,14,0,0,0,0,0,0,0,0,0,13,0,0,0,24,0,0,0,0,1,45,0,0,3,0,0,0
6203,"WAM06600-001002_2013","WAM06600-001002_2013",0,0,50,0,0,0,2,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,12,3,110,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
6206,"WAM06600-001251_2013","WAM06600-001251_2013",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,5,0,0,0,0,18,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,1,0,17,0,0,24,0,0,0,0,0,2,0,3,1,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,3,8,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,24,0,0,0,0,0,0
6207,"WAM06600-001402_2013","WAM06600-001402_2013",0,0,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,7,0,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,2,0,0,28,0,4,0,0,0,2,0,0,0,0,0,5,1,11,0,0,5,0,0,0,0,0,3,0,28,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,33,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,117,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,22,0,0,0,2,0,0
