"CodeNum","CodeName","FullName","Acentrella_insignificans","Acentrella_turbida","Acneus","Agapetus","Agraylea","Allocosmoecus","Ameletus","Amiocentrus","Amphizoa","Ampumixis","Anagapetus","Antocha","Apatania","Arctopsyche","Asellidae","Atherix","Attenella","Baetis_alius","Baetis_bicaudatus","Baetis_flavistriga","Baetis_notos","Baetis_tricaudatus","Blephariceridae","Brachycentrus","Calineuria","Callibaetis","Capniidae","Caudatella","Centroptilum","Ceratopogoninae","Chelifera/Metachela","Cheumatopsyche","Chironomini","Cinygma","Cinygmula","Claassenia_sabulosa","Cleptelmis","Clinocera","Coenagrionidae","Corbicula","Cordulegastridae","Corixidae","Corydalidae","Cryptochia","Cryptolabis","Cultus","Curculionidae","Desmona","Despaxia","Deuterophlebia","Diamesinae","Dicosmoecus_atripes","Dicosmoecus_gilvipes","Dicranota","Diphetor_hageni","Diura","Dixa","Dixella","Dolichopodidae","Dolophilodes","Doroneuria","Drunella_coloradensis/flavilinea","Drunella_doddsi","Drunella_grandis","Drunella_pelosa","Drunella_spinifera","Dubiraphia","Dytiscidae","Ecclisocosmoecus","Ecclisomyia","Epeorus_albertae","Epeorus_deceptivus","Epeorus_grandis","Epeorus_longimanus","Ephemerella","Ephydridae","Eubrianax_edwardsi","Farula","Ferrissia","Fluminicola","Forcipomyiinae","Gammarus","Glossosoma","Glutops","Goera","Goeracea","Gomphidae","Gumaga","Haliplidae","Helichus","Helicopsyche","Hemerodromia","Heptagenia","Hesperoconopa","Hesperoperla_pacifica","Heterlimnius","Heteroplectron","Hexatoma","Hirudinea","Hyalella","Hydatophylax","Hydraena","Hydrophilidae","Hydropsyche","Hydroptila","Ironodes","Isoperla","Juga","Kathroperla","Kogotus/Rickera","Labiobaetis","Lara","Lepidostoma","Leptoceridae","Leucotrichia","Libellulidae","Limnophila","Limonia","Lymnaeidae","Malenka","Margaritifera","Maruina","Megarcys","Meringodixa","Metrichia","Micrasema","Microcylloepus","Molophilus","Moselia","Muscidae","Narpus","Nematoda","Nemoura","Neophylax_occidentalis","Neophylax_rickeri","Neophylax_splendens","Neothremma","Neotrichia","Nixe/Leucocruta","Ochrotrichia","Ochthebius","Odontoceridae","Oligochaeta","Oligophlebodes","Onocosmoecus","Optioservus","Ordobrevia","Oreogeton","Ormosia","Orthocladiinae","Ostracoda","Palaegapetus","Paraleptophlebia","Paraperla","Parapsyche_almota","Parapsyche_elsis","Pedicia","Pedomoecus","Pericoma/Telmatoscopus","Perlinodes","Petrophila","Philocasca","Physidae","Pilaria","Planorbidae","Plumiperla","Podmosta","Podonominae","Polycentropodidae","Pristinicola","Procloeon","Prodiamesinae","Prosimulium","Prostoia","Prostoma","Protoptila","Psephenus","Pseudochironomini","Pseudolimnophila","Pseudostenophylax","Psychoda","Psychoglypha","Psychomyia","Pteronarcella","Pteronarcys","Ptychopteridae","Rhabdomastix","Rhithrogena","Rhyacophila_Alberta_Gr_","Rhyacophila_Angelita_Gr_","Rhyacophila_Betteni_Gr_","Rhyacophila_blarina","Rhyacophila_Brunnea_Gr_","Rhyacophila_Coloradensis_Gr_","Rhyacophila_Grandis_Gr_","Rhyacophila_Hyalinata_Gr_","Rhyacophila_Iranda_Gr","Rhyacophila_Lieftincki_Gr_","Rhyacophila_narvae","Rhyacophila_Nevadensis_Gr_","Rhyacophila_Oreta Gr_","Rhyacophila_pellisa/valuma","Rhyacophila_Rotunda_Gr_","Rhyacophila_Vagrita_Gr_","Rhyacophila_Verrula_Gr_","Rhyacophila_Vofixa_Gr_","Serratella_teresa","Serratella_tibialis","Setvena","Sialis","Sierraperla","Simulium","Skwala","Soliperla","Soyedina","Sphaeriidae","Stratiomyidae","Suwallia","Sweltsa","Tabanidae","Taeniopterygidae","Talitridae","Tanypodinae","Tanytarsini","Thaumalea","Timpanoga_hecuba","Tipula","Tricorythodes","Trombidiformes","Turbellaria","Valvata","Visoka","Wiedemannia","Wormaldia","Yoraperla","Zaitzevia","Zapada_cinctipes","Zapada_columbiana","Zapada_frigida","Zapada_Oregonensis_Gr_"
292,"00011WSE","00011WSE",0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,38,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,14,0,0,75,0,0,0,177,16,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,16,0,0,0,0,22,1,0,0,0,2,0,24,0,0,0,0
189,"00012CSR","00012CSR",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,90,0,0,18,0,0,4,0,1,1,0,10,0,9,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,2,46,0,0,0,0,0,0,49,0,1,5,0,0,7,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,11,0,0,4,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,206,0,0,0,1,0,0,2,0,0,0,1,9,0,0,0,0,0,0,0,0,0,8,10,20,0,0,0,1
171,"00012JDE","00012JDE",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,18,0,0,0,0,1,0,0,30,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,45,29,0,0,21,48,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,193,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,2,0,0,0,0,0,2,5,0,0,0,0,1,0,0,0,0,0,0,12,4,0,0,0
400,"00012REM","00012REM",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,14,0,0,14,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,3,16,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,17,0,0,0,0,0,0,36,0,0,22,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,15,0,0,6,0,4,0,0,1,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,17,0,0,0,6,42,0,0,1,0,9,32,0,29,0,3,2,0,2,71,0,1
118,"00013CSR","00013CSR",0,0,0,9,0,0,2,0,0,0,0,3,2,3,0,0,0,0,0,11,0,157,2,0,12,0,0,0,0,4,6,0,18,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,17,1,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,1,0,0,16,0,0,8,0,0,0,67,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,25,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,33,0,0,0,0,0,0,1,0,0,0,7,84,0,0,0,0,14,0,0,0,0,4,1,4,0,0,0,0
208,"00013REM","00013REM",0,0,0,1,0,0,4,0,0,1,0,2,4,3,0,0,0,0,0,2,0,113,0,0,19,0,0,4,0,0,1,0,2,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,1,0,0,0,0,0,0,0,0,68,4,0,0,0,0,0,0,0,18,2,1,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,37,0,0,18,0,5,0,0,8,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,60,0,0,0,0,7,0,0,10,0,1,0,0,0,0,1,0
411,"00014CSR","00014CSR",0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,25,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
250,"00014REM","00014REM",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,11,0,0,24,0,0,0,0,2,0,0,0,0,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,18,1,0,0,1,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,4,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,4,0,2,0,0
226,"00016JDE","00016JDE",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,2,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,85,64,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,6,0,0,0,0,0,0,3,185,0,0,1,0,30,59,0,0,0,1,0,0,20,0,0,0
122,"00016REM","00016REM",0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,24,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
440,"00017JDE","00017JDE",0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,4,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,3,0,0,168,0,0,0,65,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,3,0,0,22,1,0,0,0,5,0,0,0,0,1,1,0,0,0,9,0,42,16,0,0,0
242,"00017REM","00017REM",0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,3,0,24,0,0,14,0,0,0,0,0,0,0,0,9,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,33,0,2,1,0,0,0,0,20,0,0,0,6,0,0,0,0,8,0,0,0,39,0,0,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,49,0,1,0,2,7,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,0,3,0,3,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,2,31,0,0,0,0,4,1,0,0,1,3,25,3,6,0,0,5
366,"00018CSR","00018CSR",0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,27,0,94,15,0,1,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,1,0,0,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,31,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,23,0,0,0,3,0,0,10,0,0,0,11,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,23,0,0,6,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,3,0,0,0,0,13,0,0,0,0,7,0,0,0,0,16,0,16,2,0,0,0
389,"00018REM","00018REM",0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,2,0,75,0,0,14,0,0,0,0,0,0,0,38,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,1,22,0,0,2,0,0,0,0,0,52,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,9,0,0,25,4,0,0,36,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,5,0,0,0,0,0,1,0,0,0,1,18,0,0,0,0,6,0,0,0,0,0,0,8,3,0,0,0
191,"00019JDE","00019JDE",0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,1,0,19,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,110,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,38,6,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,14,0,0,0,2,0,0,0,4,0,0,14,0,0,0,0,13,0,0,0,0,2,0,0,0,0,0,0,1,6,0,0,0
362,"00019REM","00019REM",0,0,0,0,1,0,3,0,0,14,0,0,10,1,0,0,0,0,0,0,0,42,0,0,3,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,32,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,0,0,0,0,9,0,0,3,0,0,6,0,0,2,0,0
312,"00020CSR","00020CSR",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,115,0,0,0,0,0,0,0,1,1,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,242,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,1,0,3,0,0,0,0
111,"00021JDE","00021JDE",2,0,0,0,0,0,0,1,0,0,0,5,0,0,0,40,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,105,0,0,28,0,0,0,72,0,0,1,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,7,0,0,0,3,165,0,0,0,0,9,0,0,0,0,0,0,18,2,0,0,0
220,"00021REM","00021REM",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,8,2,23,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,1,0,12,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,2,0,64,1,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,63,0,0,5,1,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,22,0,0,0,1,28,0,0,0,0,2,4,0,7,0,4,3,0,5,7,0,22
64,"00022REM","00022REM",0,2,0,9,6,0,0,0,0,21,0,11,0,12,0,1,3,0,0,0,0,63,2,6,2,0,0,1,0,1,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,23,0,6,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,59,3,0,0,0,0,0,0,0,0,0,0,5,27,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,0,0,2,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,10,2,0,0,0,0,1,0,0,0,0,0,41,0,1,0,0,6,0,0,0,0,0,0,4,4,0,0,0
300,"00024JDE","00024JDE",0,0,0,0,0,0,1,0,0,0,9,7,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,3,0,89,4,0,45,0,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,5,45,1,0,0,0,3,6,0,0,0,2,3,0,2,1,0,0
230,"00025CSR","00025CSR",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,0,3,0,0,2,0,0,0,10,0,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,1,6,0,0,0,2,0,0,10,0,0,4,0,0,3,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,23,0,0,0,0,1,0,48,0,0,20,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,47,0,0,0,0,4,0,0,2,2,0,0,0,0,2,1,0,0,0,0,0,4,0,0,0,0,0,0,23,0,0,0,7,72,0,0,0,0,0,19,0,32,0,0,17,0,0,57,0,0
162,"00025JDE","00025JDE",0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,47,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,43,1,0,0,1,0,0,1,0,0,0,0,0,33,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,20,0,0,28,25,0,0,73,16,0,15,0,0,0,0,0,0,0,7,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,49,0,0,0,16,13,0,0,0,0,0,0,4,2,0,0,0
192,"00025REM","00025REM",0,0,0,0,0,0,20,0,0,1,0,1,0,0,0,0,4,0,0,0,0,40,0,0,15,0,0,0,0,6,0,0,1,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,9,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,40,0,0,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,12,0,0,0,5,73,0,0,0,0,0,0,0,0,0,2,9,1,50,0,0,3
