PSSB_SAMPID,PSSB_SITID,PSSB_VISID,tblSampleEvent_SAMPLE_NUMBER,SITE_ID,SampleDate,Time,tblRiffleGroup_SAMPLE_NUMBER,Reach_Length_ft,Number_of_Riffles_Sampled,Streambank_Stability,RiffleNumber,Riffle_Flow_Distance_ft,Riffle_Flow_Time_sec_Rep1,Riffle_Flow_Time_sec_Rep2,Riffle_Flow_Time_sec_Rep3
12892,123,8000,08CED2898_15,08CED2898,8/18/2015 0:00:00,12/30/1899 13:50:00,08CED2898_15,82,4,2,,4,2.22,2.68,2.41
12942,190,8058,08SAM2674_15,08SAM2674,8/27/2015 0:00:00,12/30/1899 12:00:00,08SAM2674_15,52,1,3,,5,2.39,2.54,2.59
12849,232,7954,09DUW0225_15,09DUW0225,8/6/2015 0:00:00,12/30/1899 14:30:00,09DUW0225_15,73,4,3,,5,10.25,9.03,8.16
12849,232,7954,09DUW0225_15,09DUW0225,8/6/2015 0:00:00,12/30/1899 14:30:00,09DUW0225_15,73,4,3,,2.5,2.5,2.28,2.81
12849,232,7954,09DUW0225_15,09DUW0225,8/6/2015 0:00:00,12/30/1899 14:30:00,09DUW0225_15,73,4,3,,2,5.06,3.19,5.66
12849,232,7954,09DUW0225_15,09DUW0225,8/6/2015 0:00:00,12/30/1899 14:30:00,09DUW0225_15,73,4,3,,3,4.63,4.04,3.57
12844,222,7948,09COV1862_15,09COV1862,8/5/2015 0:00:00,12/30/1899 9:00:00,09COV1862_15,154.83,4,2,,3,5.78,5.72,5.44
12844,222,7948,09COV1862_15,09COV1862,8/5/2015 0:00:00,12/30/1899 9:00:00,09COV1862_15,154.83,4,2,,3,2.88,2.5,2.4
12844,222,7948,09COV1862_15,09COV1862,8/5/2015 0:00:00,12/30/1899 9:00:00,09COV1862_15,154.83,4,2,,1,2.44,2.44,1.88
12844,222,7948,09COV1862_15,09COV1862,8/5/2015 0:00:00,12/30/1899 9:00:00,09COV1862_15,154.83,4,2,,2,5.97,5.53,4.69
12850,141,7955,08EVA3555_15,08EVA3555,8/5/2015 0:00:00,12/30/1899 11:00:00,08EVA3555_15,132,4,3,,5,4.62,4.59,4.88
12850,141,7955,08EVA3555_15,08EVA3555,8/5/2015 0:00:00,12/30/1899 11:00:00,08EVA3555_15,132,4,3,,8,3.72,3.41,3.62
12850,141,7955,08EVA3555_15,08EVA3555,8/5/2015 0:00:00,12/30/1899 11:00:00,08EVA3555_15,132,4,3,,8,3.6,3.47,3.28
12850,141,7955,08EVA3555_15,08EVA3555,8/5/2015 0:00:00,12/30/1899 11:00:00,08EVA3555_15,132,4,3,,6,7.06,6.44,6.06
12858,166,7962,08LAK3628_15,08LAK3628,8/10/2015 0:00:00,12/30/1899 10:30:00,08LAK3628_15,137.2,4,3,,5,3.25,3.33,2.97
12858,166,7962,08LAK3628_15,08LAK3628,8/10/2015 0:00:00,12/30/1899 10:30:00,08LAK3628_15,137.2,4,3,,5,5.76,6.08,5.87
12858,166,7962,08LAK3628_15,08LAK3628,8/10/2015 0:00:00,12/30/1899 10:30:00,08LAK3628_15,137.2,4,3,,3,3.37,1.99,3.1
12858,166,7962,08LAK3628_15,08LAK3628,8/10/2015 0:00:00,12/30/1899 10:30:00,08LAK3628_15,137.2,4,3,,5,2.96,4.29,3.09
12851,143,7956,08EVA3640_15,08EVA3640,8/4/2015 0:00:00,12/30/1899 12:15:00,08EVA3640_15,155,3,3,,10,5.98,6.36,6.31
12851,143,7956,08EVA3640_15,08EVA3640,8/4/2015 0:00:00,12/30/1899 12:15:00,08EVA3640_15,155,3,3,,10,7.08,7.3,6.16
12851,143,7956,08EVA3640_15,08EVA3640,8/4/2015 0:00:00,12/30/1899 12:15:00,08EVA3640_15,155,3,3,,10,7.65,6.35,6.5
12884,162,7990,08LAK3121_15,08LAK3121,8/19/2015 0:00:00,12/30/1899 10:45:00,08LAK3121_15,148,4,3,,8,13.47,14.42,11.43
12884,162,7990,08LAK3121_15,08LAK3121,8/19/2015 0:00:00,12/30/1899 10:45:00,08LAK3121_15,148,4,3,,6,5.38,5.54,4.88
12884,162,7990,08LAK3121_15,08LAK3121,8/19/2015 0:00:00,12/30/1899 10:45:00,08LAK3121_15,148,4,3,,6,6.81,9.61,6.86
12884,162,7990,08LAK3121_15,08LAK3121,8/19/2015 0:00:00,12/30/1899 10:45:00,08LAK3121_15,148,4,3,,6,9.8,8.16,10.09
12883,161,7989,08LAK2827_15,08LAK2827,8/19/2015 0:00:00,12/30/1899 13:40:00,08LAK2827_15,74,4,2,,3.5,2.69,3.66,3.07
12883,161,7989,08LAK2827_15,08LAK2827,8/19/2015 0:00:00,12/30/1899 13:40:00,08LAK2827_15,74,4,2,,4,3.5,3.34,3.13
12883,161,7989,08LAK2827_15,08LAK2827,8/19/2015 0:00:00,12/30/1899 13:40:00,08LAK2827_15,74,4,2,,4,2.69,2.72,2.82
12883,161,7989,08LAK2827_15,08LAK2827,8/19/2015 0:00:00,12/30/1899 13:40:00,08LAK2827_15,74,4,2,,4,2,2.12,2.37
12885,188,7991,08SAM0000_15,08SAM0000,8/19/2015 0:00:00,12/30/1899 9:30:00,08SAM0000_15,160,4,1,,4,2.31,2.38,2.69
12885,188,7991,08SAM0000_15,08SAM0000,8/19/2015 0:00:00,12/30/1899 9:30:00,08SAM0000_15,160,4,1,,4,1.62,1.9,1.5
12885,188,7991,08SAM0000_15,08SAM0000,8/19/2015 0:00:00,12/30/1899 9:30:00,08SAM0000_15,160,4,1,,4,1.32,1.31,1.59
12885,188,7991,08SAM0000_15,08SAM0000,8/19/2015 0:00:00,12/30/1899 9:30:00,08SAM0000_15,160,4,1,,4,2.44,3.78,3.06
12906,155,8014,08ISS4573_15,08ISS4573,8/25/2015 0:00:00,12/30/1899 14:00:00,08ISS4573_15,192.6,4,,,5,5.41,5.81,6.18
12906,155,8014,08ISS4573_15,08ISS4573,8/25/2015 0:00:00,12/30/1899 14:00:00,08ISS4573_15,192.6,4,,,4,4.04,5.07,3.84
12906,155,8014,08ISS4573_15,08ISS4573,8/25/2015 0:00:00,12/30/1899 14:00:00,08ISS4573_15,192.6,4,,,3,4.75,4.06,5.03
12906,155,8014,08ISS4573_15,08ISS4573,8/25/2015 0:00:00,12/30/1899 14:00:00,08ISS4573_15,192.6,4,,,4,3.71,3.72,4.15
12825,191,7923,08SAM2855_15,08SAM2855,7/29/2015 0:00:00,12/30/1899 9:12:00,08SAM2855_15,858,4,2,,3,3.68,3.57,3.44
12825,191,7923,08SAM2855_15,08SAM2855,7/29/2015 0:00:00,12/30/1899 9:12:00,08SAM2855_15,858,4,2,,7,9.56,8.13,7.75
12825,191,7923,08SAM2855_15,08SAM2855,7/29/2015 0:00:00,12/30/1899 9:12:00,08SAM2855_15,858,4,2,,3,3.44,3.44,3.22
12825,191,7923,08SAM2855_15,08SAM2855,7/29/2015 0:00:00,12/30/1899 9:12:00,08SAM2855_15,858,4,2,,4,8.32,4.25,5.69
12863,209,7968,09BLA0716_15,09BLA0716,8/13/2015 0:00:00,12/30/1899 9:39:00,09BLA0716_15,284,4,3,,10,8.3,8.8,9.5
12863,209,7968,09BLA0716_15,09BLA0716,8/13/2015 0:00:00,12/30/1899 9:39:00,09BLA0716_15,284,4,3,,5,3.4,6.2,5.1
12863,209,7968,09BLA0716_15,09BLA0716,8/13/2015 0:00:00,12/30/1899 9:39:00,09BLA0716_15,284,4,3,,5,3.1,3.8,2.9
12863,209,7968,09BLA0716_15,09BLA0716,8/13/2015 0:00:00,12/30/1899 9:39:00,09BLA0716_15,284,4,3,,5,3.9,2.5,2.7
12856,192,7960,08SAM2862_15,08SAM2862,8/5/2015 0:00:00,12/30/1899 10:00:00,08SAM2862_15,91.5,4,3,,5,8.07,7.15,7.79
12856,192,7960,08SAM2862_15,08SAM2862,8/5/2015 0:00:00,12/30/1899 10:00:00,08SAM2862_15,91.5,4,3,,5,7.09,7.68,6.45
12856,192,7960,08SAM2862_15,08SAM2862,8/5/2015 0:00:00,12/30/1899 10:00:00,08SAM2862_15,91.5,4,3,,7,8.29,8,7.33
12856,192,7960,08SAM2862_15,08SAM2862,8/5/2015 0:00:00,12/30/1899 10:00:00,08SAM2862_15,91.5,4,3,,5,4.39,5.24,4.39
12866,175,7971,08LIT2685_15,08LIT2685,8/12/2015 0:00:00,12/30/1899 11:50:00,08LIT2685_15,130.5,3,4,,10,4.46,3.82,4.32
12866,175,7971,08LIT2685_15,08LIT2685,8/12/2015 0:00:00,12/30/1899 11:50:00,08LIT2685_15,130.5,3,4,,10,3.81,4.03,4.16
12866,175,7971,08LIT2685_15,08LIT2685,8/12/2015 0:00:00,12/30/1899 11:50:00,08LIT2685_15,130.5,3,4,,10,4.81,6.34,5.16
12998,113,8054,08BEA3478_15,08BEA3478,8/26/2015 0:00:00,12/30/1899 11:30:00,08BEA3478_15,142.6,4,2,,4,5.36,5.32,5
12998,113,8054,08BEA3478_15,08BEA3478,8/26/2015 0:00:00,12/30/1899 11:30:00,08BEA3478_15,142.6,4,2,,1,0.87,0.93,1
12998,113,8054,08BEA3478_15,08BEA3478,8/26/2015 0:00:00,12/30/1899 11:30:00,08BEA3478_15,142.6,4,2,,6,6.22,6.19,6.06
12998,113,8054,08BEA3478_15,08BEA3478,8/26/2015 0:00:00,12/30/1899 11:30:00,08BEA3478_15,142.6,4,2,,4,2.69,3.03,2.37
12933,176,8049,08LIT2692_15,08LIT2692,9/2/2015 0:00:00,12/30/1899 12:58:00,08LIT2692_15,215,4,2,,5,2.09,2.18,2.35
12933,176,8049,08LIT2692_15,08LIT2692,9/2/2015 0:00:00,12/30/1899 12:58:00,08LIT2692_15,215,4,2,,5,2.5,2.87,2.97
12933,176,8049,08LIT2692_15,08LIT2692,9/2/2015 0:00:00,12/30/1899 12:58:00,08LIT2692_15,215,4,2,,5,1.66,1.85,2
12933,176,8049,08LIT2692_15,08LIT2692,9/2/2015 0:00:00,12/30/1899 12:58:00,08LIT2692_15,215,4,2,,5,2,1.78,2
12886,244,7992,09MID1537_15,09MID1537,8/20/2015 0:00:00,12/30/1899 10:20:00,09MID1537_15,38.6,1,3,,4,2.46,2.5,2.96
12902,213,8010,09BLA0771_15,09BLA0771,8/24/2015 0:00:00,12/30/1899 11:35:00,09BLA0771_15,55.4,4,2,,2,3,2.53,4
12902,213,8010,09BLA0771_15,09BLA0771,8/24/2015 0:00:00,12/30/1899 11:35:00,09BLA0771_15,55.4,4,2,,2,2.91,2.56,3.22
12902,213,8010,09BLA0771_15,09BLA0771,8/24/2015 0:00:00,12/30/1899 11:35:00,09BLA0771_15,55.4,4,2,,1,1.79,2.41,2.16
12902,213,8010,09BLA0771_15,09BLA0771,8/24/2015 0:00:00,12/30/1899 11:35:00,09BLA0771_15,55.4,4,2,,2,2.06,2.66,2.53
12985,262,8119,09SOO0943_15,09SOO0943,8/10/2015 0:00:00,12/30/1899 10:30:00,09SOO0943_15,200,1,3,,5,2.48,2.18,2.15
12986,264,8120,09SOO1022_15,09SOO1022,8/18/2015 0:00:00,12/30/1899 10:37:00,09SOO1022_15,112,4,2,,3,2.5,1.8,2
12986,264,8120,09SOO1022_15,09SOO1022,8/18/2015 0:00:00,12/30/1899 10:37:00,09SOO1022_15,112,4,2,,3.5,3.6,3.8,4.3
12986,264,8120,09SOO1022_15,09SOO1022,8/18/2015 0:00:00,12/30/1899 10:37:00,09SOO1022_15,112,4,2,,5,2.5,2.4,2.6
12986,264,8120,09SOO1022_15,09SOO1022,8/18/2015 0:00:00,12/30/1899 10:37:00,09SOO1022_15,112,4,2,,5.58,4.8,5.1,5.2
12987,267,8121,09SOO1130_15,09SOO1130,8/10/2015 0:00:00,12/30/1899 12:10:00,09SOO1130_15,200,4,3,,5,1.88,1.98,1.91
12987,267,8121,09SOO1130_15,09SOO1130,8/10/2015 0:00:00,12/30/1899 12:10:00,09SOO1130_15,200,4,3,,5,1.96,2.07,2.04
12987,267,8121,09SOO1130_15,09SOO1130,8/10/2015 0:00:00,12/30/1899 12:10:00,09SOO1130_15,200,4,3,,5,1.36,1.56,1.91
12987,267,8121,09SOO1130_15,09SOO1130,8/10/2015 0:00:00,12/30/1899 12:10:00,09SOO1130_15,200,4,3,,5,1.36,1.25,1.27
12988,268,8122,09SOO1134_15,09SOO1134,8/18/2015 0:00:00,12/30/1899 13:08:00,09SOO1134_15,150,4,3,,16,6,5.4,6.2
12988,268,8122,09SOO1134_15,09SOO1134,8/18/2015 0:00:00,12/30/1899 13:08:00,09SOO1134_15,150,4,3,,13.3,8,9,7.5
12988,268,8122,09SOO1134_15,09SOO1134,8/18/2015 0:00:00,12/30/1899 13:08:00,09SOO1134_15,150,4,3,,13.42,5.5,5.25,5.75
12988,268,8122,09SOO1134_15,09SOO1134,8/18/2015 0:00:00,12/30/1899 13:08:00,09SOO1134_15,150,4,3,,10,4,4.4,4.25
12989,270,8123,09SOO1209_15,09SOO1209,8/4/2015 0:00:00,12/30/1899 11:00:00,09SOO1209_15,169.2,4,3,,10,4.78,5.53,4.75
12989,270,8123,09SOO1209_15,09SOO1209,8/4/2015 0:00:00,12/30/1899 11:00:00,09SOO1209_15,169.2,4,3,,10,6.44,8.63,6.63
12989,270,8123,09SOO1209_15,09SOO1209,8/4/2015 0:00:00,12/30/1899 11:00:00,09SOO1209_15,169.2,4,3,,10,6.59,7.09,5.65
12989,270,8123,09SOO1209_15,09SOO1209,8/4/2015 0:00:00,12/30/1899 11:00:00,09SOO1209_15,169.2,4,3,,10,6.57,5.87,6.4
12969,132,8103,08EAS1964_15,08EAS1964,9/14/2015 0:00:00,12/30/1899 9:30:00,08EAS1964_15,175,4,3,,5,3.53,3.19,3.21
12969,132,8103,08EAS1964_15,08EAS1964,9/14/2015 0:00:00,12/30/1899 9:30:00,08EAS1964_15,175,4,3,,5,2.19,2.57,2.28
12969,132,8103,08EAS1964_15,08EAS1964,9/14/2015 0:00:00,12/30/1899 9:30:00,08EAS1964_15,175,4,3,,5,3.52,3.56,3.37
12969,132,8103,08EAS1964_15,08EAS1964,9/14/2015 0:00:00,12/30/1899 9:30:00,08EAS1964_15,175,4,3,,5,2.72,2.85,3.19
13036,133,8191,08EAS2058_15,08EAS2058,9/10/2015 0:00:00,12/30/1899 14:50:00,08EAS2058_15,120,4,2,,5,2.37,2.12,2.13
13036,133,8191,08EAS2058_15,08EAS2058,9/10/2015 0:00:00,12/30/1899 14:50:00,08EAS2058_15,120,4,2,,5,2.44,2.69,2.81
13036,133,8191,08EAS2058_15,08EAS2058,9/10/2015 0:00:00,12/30/1899 14:50:00,08EAS2058_15,120,4,2,,5,2.13,1.75,2.08
13036,133,8191,08EAS2058_15,08EAS2058,9/10/2015 0:00:00,12/30/1899 14:50:00,08EAS2058_15,120,4,2,,5,1.97,1.84,1.88
12970,134,8104,08EAS2191_15,08EAS2191,8/11/2015 0:00:00,12/30/1899 12:30:00,08EAS2191_15,100,3,3,,3,2.4,1.95,2.46
12970,134,8104,08EAS2191_15,08EAS2191,8/11/2015 0:00:00,12/30/1899 12:30:00,08EAS2191_15,100,3,3,,3,2.06,2.18,2.02
12970,134,8104,08EAS2191_15,08EAS2191,8/11/2015 0:00:00,12/30/1899 12:30:00,08EAS2191_15,100,3,3,,3,2.82,2.81,2.63
12971,135,8105,08EAS2272_15,08EAS2272,9/14/2015 0:00:00,12/30/1899 10:50:00,08EAS2272_15,130,3,4,,5,3.03,2.59,2.59
12971,135,8105,08EAS2272_15,08EAS2272,9/14/2015 0:00:00,12/30/1899 10:50:00,08EAS2272_15,130,3,4,,5,1.78,2.09,1.85
12971,135,8105,08EAS2272_15,08EAS2272,9/14/2015 0:00:00,12/30/1899 10:50:00,08EAS2272_15,130,3,4,,5,1.94,1.94,2.12
12972,137,8106,08EAS2540_15,08EAS2540,8/11/2015 0:00:00,12/30/1899 10:30:00,08EAS2540_15,150,4,2,,3,2.98,2.67,2.97
12972,137,8106,08EAS2540_15,08EAS2540,8/11/2015 0:00:00,12/30/1899 10:30:00,08EAS2540_15,150,4,2,,3,1.75,2.09,1.71
12972,137,8106,08EAS2540_15,08EAS2540,8/11/2015 0:00:00,12/30/1899 10:30:00,08EAS2540_15,150,4,2,,3,2.42,2.17,2.27
12972,137,8106,08EAS2540_15,08EAS2540,8/11/2015 0:00:00,12/30/1899 10:30:00,08EAS2540_15,150,4,2,,3,1.39,1.39,1.56
12974,139,8108,08EAS2631_15,08EAS2631,9/10/2015 0:00:00,12/30/1899 13:45:00,08EAS2631_15,200,1,3,,5,4.53,4.59,4.73
12976,198,8110,08WES0622_15,08WES0622,8/26/2015 0:00:00,12/30/1899 14:30:00,08WES0622_15,142,4,3,,5,2.4,4,3.52
12976,198,8110,08WES0622_15,08WES0622,8/26/2015 0:00:00,12/30/1899 14:30:00,08WES0622_15,142,4,3,,5,3.87,4.18,3.7
12976,198,8110,08WES0622_15,08WES0622,8/26/2015 0:00:00,12/30/1899 14:30:00,08WES0622_15,142,4,3,,5,3,3.12,3.56
12976,198,8110,08WES0622_15,08WES0622,8/26/2015 0:00:00,12/30/1899 14:30:00,08WES0622_15,142,4,3,,5,3.75,3.94,3.64
12977,199,8111,08WES0629_15,08WES0629,9/14/2015 0:00:00,12/30/1899 13:40:00,08WES0629_15,150,3,2,,5,2.37,2.53,2.57
12977,199,8111,08WES0629_15,08WES0629,9/14/2015 0:00:00,12/30/1899 13:40:00,08WES0629_15,150,3,2,,5,2.09,1.94,2
12977,199,8111,08WES0629_15,08WES0629,9/14/2015 0:00:00,12/30/1899 13:40:00,08WES0629_15,150,3,2,,5,1.22,1.53,1.43
12978,200,8112,08WES0903_15,08WES0903,9/14/2015 0:00:00,12/30/1899 12:15:00,08WES0903_15,125,2,3,,5,1.75,2.15,2.04
12978,200,8112,08WES0903_15,08WES0903,9/14/2015 0:00:00,12/30/1899 12:15:00,08WES0903_15,125,2,3,,5,1.94,1.94,2.03
12980,203,8114,08WES1037_15,08WES1037,8/19/2015 0:00:00,12/30/1899 9:30:00,08WES1037_15,150,4,2,,3,1.54,2.28,2.09
12980,203,8114,08WES1037_15,08WES1037,8/19/2015 0:00:00,12/30/1899 9:30:00,08WES1037_15,150,4,2,,3,1.31,1.43,1.47
12980,203,8114,08WES1037_15,08WES1037,8/19/2015 0:00:00,12/30/1899 9:30:00,08WES1037_15,150,4,2,,3,1.41,1.16,1.38
12980,203,8114,08WES1037_15,08WES1037,8/19/2015 0:00:00,12/30/1899 9:30:00,08WES1037_15,150,4,2,,3,1.79,1.96,1.52
12981,204,8115,08WES1178_15,08WES1178,8/26/2015 0:00:00,12/30/1899 12:16:00,08WES1178_15,119,4,3,,2,2.4,2.66,3
12981,204,8115,08WES1178_15,08WES1178,8/26/2015 0:00:00,12/30/1899 12:16:00,08WES1178_15,119,4,3,,2,4.6,5.25,4.6
12981,204,8115,08WES1178_15,08WES1178,8/26/2015 0:00:00,12/30/1899 12:16:00,08WES1178_15,119,4,3,,2,3.3,4.65,5.4
12981,204,8115,08WES1178_15,08WES1178,8/26/2015 0:00:00,12/30/1899 12:16:00,08WES1178_15,119,4,3,,5,9.5,8.4,7.5
12982,205,8116,08WES1340_15,08WES1340,8/19/2015 0:00:00,12/30/1899 11:00:00,08WES1340_15,100,4,2,,3,1.94,2.46,2.44
12982,205,8116,08WES1340_15,08WES1340,8/19/2015 0:00:00,12/30/1899 11:00:00,08WES1340_15,100,4,2,,3,1.16,1.17,0.96
12982,205,8116,08WES1340_15,08WES1340,8/19/2015 0:00:00,12/30/1899 11:00:00,08WES1340_15,100,4,2,,3,2.78,2.7,2.9
12982,205,8116,08WES1340_15,08WES1340,8/19/2015 0:00:00,12/30/1899 11:00:00,08WES1340_15,100,4,2,,3,1.62,1.27,1.31
12983,206,8117,08WES1490_15,08WES1490,8/19/2015 0:00:00,12/30/1899 12:00:00,08WES1490_15,50,2,3,,3,3.4,3.66,3.35
12983,206,8117,08WES1490_15,08WES1490,8/19/2015 0:00:00,12/30/1899 12:00:00,08WES1490_15,50,2,3,,3,1.96,1.56,1.66
12984,207,8118,08WES1579_15,08WES1579,8/19/2015 0:00:00,12/30/1899 13:30:00,08WES1579_15,100,4,3,,3,2.85,2.48,2.66
12984,207,8118,08WES1579_15,08WES1579,8/19/2015 0:00:00,12/30/1899 13:30:00,08WES1579_15,100,4,3,,3,2.97,2.99,3.33
12984,207,8118,08WES1579_15,08WES1579,8/19/2015 0:00:00,12/30/1899 13:30:00,08WES1579_15,100,4,3,,3,2,1.92,2.17
12984,207,8118,08WES1579_15,08WES1579,8/19/2015 0:00:00,12/30/1899 13:30:00,08WES1579_15,100,4,3,,3,2.97,2.99,3.33
12968,131,8102,08EAS1536_15,08EAS1536,8/11/2015 0:00:00,12/30/1899 14:00:00,08EAS1536_15,120,4,2,,3,2.06,2.08,2.12
12968,131,8102,08EAS1536_15,08EAS1536,8/11/2015 0:00:00,12/30/1899 14:00:00,08EAS1536_15,120,4,2,,3,1.56,1.54,1.5
12968,131,8102,08EAS1536_15,08EAS1536,8/11/2015 0:00:00,12/30/1899 14:00:00,08EAS1536_15,120,4,2,,3,2.06,1.98,2.02
12968,131,8102,08EAS1536_15,08EAS1536,8/11/2015 0:00:00,12/30/1899 14:00:00,08EAS1536_15,120,4,2,,3,2.65,3.09,2.99
12994,274,8127,VashShing_15,VashShing,8/5/2015 0:00:00,12/30/1899 10:02:00,VashShing_15,165,4,3,,5,2.12,2.3,2.1
12994,274,8127,VashShing_15,VashShing,8/5/2015 0:00:00,12/30/1899 10:02:00,VashShing_15,165,4,3,,5,2.4,2.1,2.3
12994,274,8127,VashShing_15,VashShing,8/5/2015 0:00:00,12/30/1899 10:02:00,VashShing_15,165,4,3,,5,1.9,2.1,1.9
12994,274,8127,VashShing_15,VashShing,8/5/2015 0:00:00,12/30/1899 10:02:00,VashShing_15,165,4,3,,5,3.1,2.9,2.9
12991,272,8125,VashChris_15,VashChris,9/9/2015 0:00:00,12/30/1899 9:30:00,VashChris_15,250,4,3,,10,8,5,6
12991,272,8125,VashChris_15,VashChris,9/9/2015 0:00:00,12/30/1899 9:30:00,VashChris_15,250,4,3,,10,5,6,6
12991,272,8125,VashChris_15,VashChris,9/9/2015 0:00:00,12/30/1899 9:30:00,VashChris_15,250,4,3,,10,6,4,5
12991,272,8125,VashChris_15,VashChris,9/9/2015 0:00:00,12/30/1899 9:30:00,VashChris_15,250,4,3,,10,4,5,4
12992,525,8126,VashJudd_15,VashJudd,9/21/2015 0:00:00,12/30/1899 11:00:00,VashJudd_15,101,3,3,,10,5.1,4.7,4.3
12992,525,8126,VashJudd_15,VashJudd,9/21/2015 0:00:00,12/30/1899 11:00:00,VashJudd_15,101,3,3,,10,4,4,3.6
12992,525,8126,VashJudd_15,VashJudd,9/21/2015 0:00:00,12/30/1899 11:00:00,VashJudd_15,101,3,3,,5,2.5,2,2.1
13005,233,8128,09DUW0277_15,09DUW0277,9/30/2015 0:00:00,12/30/1899 10:17:00,09DUW0277_15,84,1,3,,5.7,2.53,3.6,3.4
12862,167,7967,08LAK3699_15,08LAK3699,8/6/2015 0:00:00,12/30/1899 8:50:00,08LAK3699_15,131.7,4,2,,3,3.99,2.69,2.44
12862,167,7967,08LAK3699_15,08LAK3699,8/6/2015 0:00:00,12/30/1899 8:50:00,08LAK3699_15,131.7,4,2,,5,2.96,3.85,2.4
12862,167,7967,08LAK3699_15,08LAK3699,8/6/2015 0:00:00,12/30/1899 8:50:00,08LAK3699_15,131.7,4,2,,5,5.68,7.28,5.85
12862,167,7967,08LAK3699_15,08LAK3699,8/6/2015 0:00:00,12/30/1899 8:50:00,08LAK3699_15,131.7,4,2,,5,4.61,7.18,7.33
12836,152,7935,08ISS3962_15,08ISS3962,8/3/2015 0:00:00,12/30/1899 9:00:00,08ISS3962_15,1268.4,4,2,,10,3.63,3.84,3.16
12836,152,7935,08ISS3962_15,08ISS3962,8/3/2015 0:00:00,12/30/1899 9:00:00,08ISS3962_15,1268.4,4,2,,10,5.36,4.37,5.5
12836,152,7935,08ISS3962_15,08ISS3962,8/3/2015 0:00:00,12/30/1899 9:00:00,08ISS3962_15,1268.4,4,2,,10,2.53,2.66,2.82
12836,152,7935,08ISS3962_15,08ISS3962,8/3/2015 0:00:00,12/30/1899 9:00:00,08ISS3962_15,1268.4,4,2,,10,5.25,6.47,3.29
12861,168,7966,08LAK3879_15,08LAK3879,8/6/2015 0:00:00,12/30/1899 10:40:00,08LAK3879_15,110.33,4,2,,5,6.36,6.11,3.72
12861,168,7966,08LAK3879_15,08LAK3879,8/6/2015 0:00:00,12/30/1899 10:40:00,08LAK3879_15,110.33,4,2,,4,3.17,3.15,3.72
12861,168,7966,08LAK3879_15,08LAK3879,8/6/2015 0:00:00,12/30/1899 10:40:00,08LAK3879_15,110.33,4,2,,6,7.19,6.35,3.65
12861,168,7966,08LAK3879_15,08LAK3879,8/6/2015 0:00:00,12/30/1899 10:40:00,08LAK3879_15,110.33,4,2,,5,8.16,5.74,7.19
12852,145,7957,08EVA3813_15,08EVA3813,8/4/2015 0:00:00,12/30/1899 14:25:00,08EVA3813_15,181.8,4,2,,6,3.5,3.47,3.34
12852,145,7957,08EVA3813_15,08EVA3813,8/4/2015 0:00:00,12/30/1899 14:25:00,08EVA3813_15,181.8,4,2,,6,4.47,4.53,4.66
12830,129,7928,08CED5046_15,08CED5046,8/3/2015 0:00:00,12/30/1899 8:40:00,08CED5046_15,112.4,4,4,,3,3.46,2.75,2.91
12830,129,7928,08CED5046_15,08CED5046,8/3/2015 0:00:00,12/30/1899 8:40:00,08CED5046_15,112.4,4,4,,2,2.97,1.92,1.97
12830,129,7928,08CED5046_15,08CED5046,8/3/2015 0:00:00,12/30/1899 8:40:00,08CED5046_15,112.4,4,4,,3,2.34,2.49,2.73
12852,145,7957,08EVA3813_15,08EVA3813,8/4/2015 0:00:00,12/30/1899 14:25:00,08EVA3813_15,181.8,4,2,,7,3.75,4.19,3.97
12830,129,7928,08CED5046_15,08CED5046,8/3/2015 0:00:00,12/30/1899 8:40:00,08CED5046_15,112.4,4,4,,4,2.99,2.92,3.78
12852,145,7957,08EVA3813_15,08EVA3813,8/4/2015 0:00:00,12/30/1899 14:25:00,08EVA3813_15,181.8,4,2,,7,4.05,5.75,4.25
12916,144,8031,08EVA3642_15,08EVA3642,9/1/2015 0:00:00,12/30/1899 12:00:00,08EVA3642_15,129.9,4,2,,3.3,2.91,3.75,3.75
12916,144,8031,08EVA3642_15,08EVA3642,9/1/2015 0:00:00,12/30/1899 12:00:00,08EVA3642_15,129.9,4,2,,4,2.91,2.63,2.84
12916,144,8031,08EVA3642_15,08EVA3642,9/1/2015 0:00:00,12/30/1899 12:00:00,08EVA3642_15,129.9,4,2,,4,1.97,1.62,1.78
12916,144,8031,08EVA3642_15,08EVA3642,9/1/2015 0:00:00,12/30/1899 12:00:00,08EVA3642_15,129.9,4,2,,4.8,2.85,3.53,3.66
12962,257,8080,09NEW2076_15,09NEW2076,8/31/2015 0:00:00,12/30/1899 14:30:00,09NEW2076_15,171,4,2,,8,4.95,6.73,7.7
12962,257,8080,09NEW2076_15,09NEW2076,8/31/2015 0:00:00,12/30/1899 14:30:00,09NEW2076_15,171,4,2,,7,3.87,3.71,3.84
12962,257,8080,09NEW2076_15,09NEW2076,8/31/2015 0:00:00,12/30/1899 14:30:00,09NEW2076_15,171,4,2,,10,5.87,7.11,6.13
12961,259,8079,09NEW2102_15,09NEW2102,8/31/2015 0:00:00,12/30/1899 9:30:00,09NEW2102_15,133,4,3,,8,3.83,4.06,4.43
12962,257,8080,09NEW2076_15,09NEW2076,8/31/2015 0:00:00,12/30/1899 14:30:00,09NEW2076_15,171,4,2,,6,4.37,3.97,4.33
